"servers";"round";"QsizeAtStart";"busySrvAtStart";"deltaServed";"avgD";"avgQ";"avgU"
10;70;0;10;81;154,703703703704;3,50583333333333;0,684189814814815
10;71;0;10;65;21,0615384615385;0,42;0,52912037037037
10;72;0;10;65;35,1538461538462;0,724166666666667;0,618055555555556
10;73;0;10;61;1,16393442622951;0,0197222222222222;0,533819444444444
10;74;0;9;62;15,1451612903226;0,260833333333333;0,607291666666667
10;75;0;10;65;37,1384615384615;0,670555555555556;0,715023148148148
10;76;0;10;76;43,1578947368421;0,911111111111111;0,648425925925926
10;77;0;9;87;279,862068965517;6,76333333333333;0,842824074074074
10;78;0;10;71;8,6056338028169;0,169722222222222;0,589467592592593
10;79;0;10;86;395,767441860465;9,63;0,833564814814815
10;80;0;10;69;33,1739130434783;0,635833333333333;0,558703703703704
10;81;0;10;77;131,038961038961;2,80277777777778;0,772546296296296
10;82;0;10;61;6,52459016393443;0,110555555555556;0,56787037037037
10;83;0;10;60;89;1,79416666666667;0,647083333333333
10;84;0;10;70;88,4571428571429;2,60611111111111;0,749513888888889
10;85;0;10;85;77,8823529411765;2,02805555555556;0,791990740740741
10;86;0;9;74;96,1351351351351;2,06305555555556;0,72337962962963
10;87;0;9;75;325,2;7,9425;0,813194444444444
10;88;0;10;74;6,87837837837838;0,141388888888889;0,602291666666667
10;89;0;10;81;108,296296296296;2,77472222222222;0,699722222222222
10;90;0;9;77;97,7922077922078;2,29083333333333;0,669884259259259
10;91;0;10;80;14,2;0,315555555555556;0,606759259259259
10;92;0;10;88;184,477272727273;4,73444444444444;0,81662037037037
10;93;0;9;70;45,4142857142857;0,883055555555556;0,666967592592593
10;94;0;10;95;123,378947368421;3,74111111111111;0,780162037037037
10;95;0;9;74;41,1081081081081;0,845;0,689791666666667
10;96;0;10;75;25,0666666666667;0,720833333333333;0,677361111111111
10;97;0;9;64;30,265625;0,571111111111111;0,647361111111111
10;98;0;9;77;98;2,09611111111111;0,677268518518519
10;99;0;10;79;58,3417721518987;1,28027777777778;0,698148148148148
10;100;0;9;73;23,4383561643836;0,475277777777778;0,582893518518519
11;1;0;11;84;5,44047619047619;0,126944444444444;0,632662037037037
11;2;0;10;58;18,7586206896552;0,302222222222222;0,534606481481481
11;3;0;11;76;5,55263157894737;0,117222222222222;0,663865740740741
11;4;0;11;69;28,536231884058;0,546944444444444;0,596736111111111
11;5;0;11;92;308,815217391304;8,24361111111111;0,875231481481481
11;6;0;11;79;18,3924050632911;0,403611111111111;0,680694444444444
11;7;0;10;58;13,9137931034483;0,295555555555556;0,69087962962963
11;8;0;11;88;19,0454545454545;0,465555555555556;0,661574074074074
11;9;0;10;81;7,62962962962963;0,171666666666667;0,648171296296296
11;10;0;11;76;6,71052631578947;0,141666666666667;0,567060185185185
11;11;0;11;60;5,33333333333333;0,0888888888888889;0,493425925925926
11;12;0;11;78;80,6153846153846;1,74666666666667;0,78150462962963
11;13;0;11;79;47,8987341772152;1,05111111111111;0,768148148148148
11;14;0;10;85;19,7647058823529;0,466666666666667;0,726226851851852
11;15;0;11;86;190,43023255814;4,54916666666667;0,835648148148148
11;16;0;11;85;101,823529411765;2,40416666666667;0,820902777777778
11;17;0;11;103;79,6601941747573;2,27916666666667;0,870740740740741
11;18;0;11;86;56,4186046511628;1,34777777777778;0,735486111111111
11;19;0;10;79;4,48101265822785;0,0983333333333333;0,60162037037037
11;20;0;11;63;1,14285714285714;0,02;0,544143518518518
11;21;0;11;59;64,8813559322034;1,06333333333333;0,632199074074074
11;22;0;11;75;45,64;0,950833333333333;0,728634259259259
11;23;0;11;71;14,8591549295775;0,300277777777778;0,644027777777778
11;24;0;11;66;25,9848484848485;0,476388888888889;0,592615740740741
11;25;0;10;65;6,75384615384615;0,121944444444444;0,618032407407407
