"Data","Hora.Chegada","Chamada","Hora.Chamada","Guiche","Tempo.Espera","arrivalTimestamp","servStartTimestamp","turno","Tipo","waitingTime","servDuration","timediff"
"2016/03/01","18:19:22","A185","18:19:26","9","0",2016-03-01 18:19:22,2016-03-01 18:19:26,"3","A",4,412,61
"2016/03/01","18:19:34","A186","18:20:16","4","0",2016-03-01 18:19:34,2016-03-01 18:20:16,"3","A",42,156,12
"2016/03/01","18:19:38","A187","18:22:52","4","3",2016-03-01 18:19:38,2016-03-01 18:22:52,"3","A",194,383,4
"2016/03/01","18:20:06","A188","18:23:00","3","2",2016-03-01 18:20:06,2016-03-01 18:23:00,"3","A",174,3481,28
"2016/03/01","18:20:55","AP006","18:21:17","1","0",2016-03-01 18:20:55,2016-03-01 18:21:17,"3","AP",22,477,49
"2016/03/01","18:21:09","A189","18:24:58","10","3",2016-03-01 18:21:09,2016-03-01 18:24:58,"3","A",229,59,14
"2016/03/01","18:22:25","A190","18:25:57","10","3",2016-03-01 18:22:25,2016-03-01 18:25:57,"3","A",212,172,76
"2016/03/01","18:22:57","A191","18:26:18","9","3",2016-03-01 18:22:57,2016-03-01 18:26:18,"3","A",201,357,32
"2016/03/01","18:23:20","A192","18:28:44","7","5",2016-03-01 18:23:20,2016-03-01 18:28:44,"3","A",324,386,23
"2016/03/01","18:23:48","A193","18:28:49","10","5",2016-03-01 18:23:48,2016-03-01 18:28:49,"3","A",301,90,28
"2016/03/01","18:24:14","A194","18:29:14","1","5",2016-03-01 18:24:14,2016-03-01 18:29:14,"3","A",300,151,26
"2016/03/01","18:24:34","A195","18:29:15","4","4",2016-03-01 18:24:34,2016-03-01 18:29:15,"3","A",281,88,20
"2016/03/01","18:25:13","A196","18:30:19","10","5",2016-03-01 18:25:13,2016-03-01 18:30:19,"3","A",306,301,39
"2016/03/01","18:26:19","A197","18:30:43","4","4",2016-03-01 18:26:19,2016-03-01 18:30:43,"3","A",264,197,66
"2016/03/01","18:26:54","A198","18:31:45","1","4",2016-03-01 18:26:54,2016-03-01 18:31:45,"3","A",291,596,35
"2016/03/01","18:27:55","EP001","18:28:15","16","0",2016-03-01 18:27:55,2016-03-01 18:28:15,"3","EP",20,53,61
"2016/03/01","18:28:03","E009","18:29:08","16","1",2016-03-01 18:28:03,2016-03-01 18:29:08,"3","E",65,2080,8
"2016/03/01","18:28:35","A199","18:32:15","9","3",2016-03-01 18:28:35,2016-03-01 18:32:15,"3","A",220,366,32
"2016/03/01","18:29:35","A200","18:34:00","4","4",2016-03-01 18:29:35,2016-03-01 18:34:00,"3","A",265,204,60
"2016/03/01","18:29:50","A201","18:35:10","7","5",2016-03-01 18:29:50,2016-03-01 18:35:10,"3","A",320,220,15
"2016/03/01","18:31:24","A202","18:35:20","10","3",2016-03-01 18:31:24,2016-03-01 18:35:20,"3","A",236,358,94
"2016/03/01","18:31:28","A203","18:37:24","4","5",2016-03-01 18:31:28,2016-03-01 18:37:24,"3","A",356,320,4
"2016/03/01","18:32:03","A204","18:38:21","9","6",2016-03-01 18:32:03,2016-03-01 18:38:21,"3","A",378,400,35
"2016/03/01","18:32:33","A205","18:38:50","7","6",2016-03-01 18:32:33,2016-03-01 18:38:50,"3","A",377,882,30
"2016/03/01","18:34:56","A206","18:41:18","10","6",2016-03-01 18:34:56,2016-03-01 18:41:18,"3","A",382,492,143
"2016/03/01","18:36:01","A207","18:41:41","1","5",2016-03-01 18:36:01,2016-03-01 18:41:41,"3","A",340,876,65
"2016/03/01","18:36:37","A208","18:42:44","4","6",2016-03-01 18:36:37,2016-03-01 18:42:44,"3","A",367,25,36
"2016/03/01","18:39:59","A209","18:43:09","4","3",2016-03-01 18:39:59,2016-03-01 18:43:09,"3","A",190,261,202
"2016/03/01","18:40:24","A210","18:45:01","9","4",2016-03-01 18:40:24,2016-03-01 18:45:01,"3","A",277,21,25
"2016/03/01","18:40:30","A211","18:45:22","9","4",2016-03-01 18:40:30,2016-03-01 18:45:22,"3","A",292,1141,6
"2016/03/01","18:41:38","A212","18:47:29","8","5",2016-03-01 18:41:38,2016-03-01 18:47:29,"3","A",351,111,68
"2016/03/01","18:43:12","A213","18:47:30","4","4",2016-03-01 18:43:12,2016-03-01 18:47:30,"3","A",258,103,94
"2016/03/01","18:43:43","A214","18:49:13","4","5",2016-03-01 18:43:43,2016-03-01 18:49:13,"3","A",330,239,31
"2016/03/01","18:43:48","A215","18:49:20","8","5",2016-03-01 18:43:48,2016-03-01 18:49:20,"3","A",332,10,5
"2016/03/01","18:44:28","A216","18:49:30","8","5",2016-03-01 18:44:28,2016-03-01 18:49:30,"3","A",302,225,40
"2016/03/01","18:45:05","A217","18:49:30","10","4",2016-03-01 18:45:05,2016-03-01 18:49:30,"3","A",265,45,37
"2016/03/01","18:45:40","A218","18:50:15","10","4",2016-03-01 18:45:40,2016-03-01 18:50:15,"3","A",275,85,35
"2016/03/01","18:46:25","A219","18:51:40","10","5",2016-03-01 18:46:25,2016-03-01 18:51:40,"3","A",315,3584,45
"2016/03/01","18:46:57","A220","18:53:12","4","6",2016-03-01 18:46:57,2016-03-01 18:53:12,"3","A",375,335,32
"2016/03/01","18:47:40","A221","18:53:15","8","5",2016-03-01 18:47:40,2016-03-01 18:53:15,"3","A",335,611,43
"2016/03/01","18:48:18","A222","18:53:32","7","5",2016-03-01 18:48:18,2016-03-01 18:53:32,"3","A",314,17,38
"2016/03/01","18:48:30","A223","18:53:49","7","5",2016-03-01 18:48:30,2016-03-01 18:53:49,"3","A",319,766,12
"2016/03/01","18:50:21","A224","18:56:17","1","5",2016-03-01 18:50:21,2016-03-01 18:56:17,"3","A",356,346,111
"2016/03/01","18:50:29","A225","18:58:47","4","8",2016-03-01 18:50:29,2016-03-01 18:58:47,"3","A",498,237,8
"2016/03/01","18:50:39","A226","19:02:03","1","11",2016-03-01 18:50:39,2016-03-01 19:02:03,"3","A",684,278,10
"2016/03/01","18:50:45","A227","19:02:44","4","11",2016-03-01 18:50:45,2016-03-01 19:02:44,"3","A",719,50,6
"2016/03/01","18:50:50","E010","19:03:48","16","12",2016-03-01 18:50:50,2016-03-01 19:03:48,"3","E",778,1141,5
"2016/03/01","18:50:55","A228","19:03:26","8","12",2016-03-01 18:50:55,2016-03-01 19:03:26,"3","A",751,110,5
"2016/03/01","18:51:17","A229","19:03:34","4","12",2016-03-01 18:51:17,2016-03-01 19:03:34,"3","A",737,207,22
"2016/03/01","18:52:10","A230","19:04:23","9","12",2016-03-01 18:52:10,2016-03-01 19:04:23,"3","A",733,33,53
"2016/03/01","18:52:23","A231","19:04:56","9","12",2016-03-01 18:52:23,2016-03-01 19:04:56,"3","A",753,26,13
"2016/03/01","18:53:09","A232","19:05:16","8","12",2016-03-01 18:53:09,2016-03-01 19:05:16,"3","A",727,11,46
"2016/03/01","18:53:22","A233","19:05:22","9","12",2016-03-01 18:53:22,2016-03-01 19:05:22,"3","A",720,477,13
"2016/03/01","18:53:27","A234","19:05:27","8","12",2016-03-01 18:53:27,2016-03-01 19:05:27,"3","A",720,14,5
"2016/03/01","18:53:50","A235","19:05:41","8","11",2016-03-01 18:53:50,2016-03-01 19:05:41,"3","A",711,414,23
"2016/03/01","18:53:56","A236","19:06:35","7","12",2016-03-01 18:53:56,2016-03-01 19:06:35,"3","A",759,394,6
"2016/03/01","18:54:34","A238","19:07:01","4","12",2016-03-01 18:54:34,2016-03-01 19:07:01,"3","A",747,157,18
"2016/03/01","18:54:46","A239","19:09:38","4","14",2016-03-01 18:54:46,2016-03-01 19:09:38,"3","A",892,494,12
"2016/03/01","18:54:53","A240","19:12:35","8","17",2016-03-01 18:54:53,2016-03-01 19:12:35,"3","A",1062,586,7
"2016/03/01","18:55:44","A241","19:13:09","7","17",2016-03-01 18:55:44,2016-03-01 19:13:09,"3","A",1045,116,51
"2016/03/01","18:56:47","A242","19:13:19","9","16",2016-03-01 18:56:47,2016-03-01 19:13:19,"3","A",992,315,63
"2016/03/01","18:56:50","A243","19:15:05","7","18",2016-03-01 18:56:50,2016-03-01 19:15:05,"3","A",1095,84,3
"2016/03/01","18:57:19","A244","19:16:29","7","19",2016-03-01 18:57:19,2016-03-01 19:16:29,"3","A",1150,157,29
"2016/03/01","18:58:16","A245","19:17:52","4","19",2016-03-01 18:58:16,2016-03-01 19:17:52,"3","A",1176,12,57
"2016/03/01","18:58:35","A246","19:18:04","4","19",2016-03-01 18:58:35,2016-03-01 19:18:04,"3","A",1169,13,19
"2016/03/01","18:58:37","A247","19:18:17","4","19",2016-03-01 18:58:37,2016-03-01 19:18:17,"3","A",1180,9,2
"2016/03/01","18:58:52","A248","19:18:26","4","19",2016-03-01 18:58:52,2016-03-01 19:18:26,"3","A",1174,12,15
"2016/03/01","18:59:06","A249","19:18:34","9","19",2016-03-01 18:59:06,2016-03-01 19:18:34,"3","A",1168,26,14
"2016/03/01","19:01:41","A250","19:18:38","4","16",2016-03-01 19:01:41,2016-03-01 19:18:38,"3","A",1017,507,155
"2016/03/01","19:02:49","A251","19:19:00","9","16",2016-03-01 19:02:49,2016-03-01 19:19:00,"3","A",971,312,68
"2016/03/01","19:02:59","A252","19:19:06","7","16",2016-03-01 19:02:59,2016-03-01 19:19:06,"3","A",967,140,10
"2016/03/01","19:04:05","A253","19:21:01","3","16",2016-03-01 19:04:05,2016-03-01 19:21:01,"3","A",1016,320,66
"2016/03/01","19:04:12","A254","19:21:26","7","17",2016-03-01 19:04:12,2016-03-01 19:21:26,"3","A",1034,179,7
"2016/03/01","19:04:17","A255","19:22:21","8","18",2016-03-01 19:04:17,2016-03-01 19:22:21,"3","A",1084,330,5
"2016/03/01","19:04:21","A256","19:24:12","9","19",2016-03-01 19:04:21,2016-03-01 19:24:12,"3","A",1191,347,4
"2016/03/01","19:04:25","A257","19:24:25","7","20",2016-03-01 19:04:25,2016-03-01 19:24:25,"3","A",1200,24,4
"2016/03/01","19:04:58","A258","19:24:49","7","19",2016-03-01 19:04:58,2016-03-01 19:24:49,"3","A",1191,461,33
"2016/03/01","19:05:19","A259","19:26:21","3","21",2016-03-01 19:05:19,2016-03-01 19:26:21,"3","A",1262,192,21
"2016/03/01","19:05:24","A260","19:27:05","4","21",2016-03-01 19:05:24,2016-03-01 19:27:05,"3","A",1301,432,5
"2016/03/01","19:07:00","A261","19:27:51","8","20",2016-03-01 19:07:00,2016-03-01 19:27:51,"3","A",1251,339,96
"2016/03/01","19:07:04","A262","19:29:59","9","22",2016-03-01 19:07:04,2016-03-01 19:29:59,"3","A",1375,48,4
"2016/03/01","19:07:13","A263","19:30:47","9","23",2016-03-01 19:07:13,2016-03-01 19:30:47,"3","A",1414,2783,9
"2016/03/01","19:07:36","A264","19:32:30","7","24",2016-03-01 19:07:36,2016-03-01 19:32:30,"3","A",1494,15,23
"2016/03/01","19:08:07","A265","19:32:45","7","24",2016-03-01 19:08:07,2016-03-01 19:32:45,"3","A",1478,271,31
"2016/03/01","19:10:47","A266","19:33:30","8","22",2016-03-01 19:10:47,2016-03-01 19:33:30,"3","A",1363,308,160
"2016/03/01","19:12:52","A267","19:34:17","4","21",2016-03-01 19:12:52,2016-03-01 19:34:17,"3","A",1285,79,125
"2016/03/01","19:13:06","A268","19:35:20","3","22",2016-03-01 19:13:06,2016-03-01 19:35:20,"3","A",1334,479,14
"2016/03/01","19:14:09","A269","19:35:36","4","21",2016-03-01 19:14:09,2016-03-01 19:35:36,"3","A",1287,68,63
"2016/03/01","19:14:40","A270","19:36:44","4","22",2016-03-01 19:14:40,2016-03-01 19:36:44,"3","A",1324,181,31
"2016/03/01","19:14:49","A271","19:37:16","7","22",2016-03-01 19:14:49,2016-03-01 19:37:16,"3","A",1347,47,9
"2016/03/01","19:15:11","A272","19:38:03","7","22",2016-03-01 19:15:11,2016-03-01 19:38:03,"3","A",1372,253,22
"2016/03/01","19:18:00","A273","19:38:38","8","20",2016-03-01 19:18:00,2016-03-01 19:38:38,"3","A",1238,1604,169
"2016/03/01","19:18:40","A274","19:39:45","4","21",2016-03-01 19:18:40,2016-03-01 19:39:45,"3","A",1265,496,40
"2016/03/01","19:18:44","A275","19:42:16","7","23",2016-03-01 19:18:44,2016-03-01 19:42:16,"3","A",1412,252,4
"2016/03/01","19:18:49","A276","19:43:19","3","24",2016-03-01 19:18:49,2016-03-01 19:43:19,"3","A",1470,417,5
"2016/03/01","19:18:53","A277","19:46:28","7","27",2016-03-01 19:18:53,2016-03-01 19:46:28,"3","A",1655,21,4
"2016/03/01","19:20:16","A278","19:46:49","7","26",2016-03-01 19:20:16,2016-03-01 19:46:49,"3","A",1593,2379,83
"2016/03/01","19:21:00","A279","19:48:01","4","27",2016-03-01 19:21:00,2016-03-01 19:48:01,"3","A",1621,297,44
"2016/03/01","19:21:55","A280","19:50:16","3","28",2016-03-01 19:21:55,2016-03-01 19:50:16,"3","A",1701,16,55
"2016/03/01","19:22:43","EP002","19:22:49","16","0",2016-03-01 19:22:43,2016-03-01 19:22:49,"3","EP",6,876,48
"2016/03/01","19:25:27","A281","19:50:32","3","25",2016-03-01 19:25:27,2016-03-01 19:50:32,"3","A",1505,12,164
"2016/03/01","19:25:44","A282","19:50:44","3","25",2016-03-01 19:25:44,2016-03-01 19:50:44,"3","A",1500,244,17
"2016/03/01","19:27:20","A283","19:51:24","10","24",2016-03-01 19:27:20,2016-03-01 19:51:24,"3","A",1444,160,96
"2016/03/01","19:28:00","E011","19:29:33","3","1",2016-03-01 19:28:00,2016-03-01 19:29:33,"3","E",93,347,40
"2016/03/01","19:28:58","A284","19:52:58","4","24",2016-03-01 19:28:58,2016-03-01 19:52:58,"3","A",1440,419,58
"2016/03/01","19:29:21","A285","19:54:04","10","24",2016-03-01 19:29:21,2016-03-01 19:54:04,"3","A",1483,261,23
"2016/03/01","19:30:38","A286","19:54:48","3","24",2016-03-01 19:30:38,2016-03-01 19:54:48,"3","A",1450,341,77
"2016/03/01","19:30:44","E012","19:37:25","16","6",2016-03-01 19:30:44,2016-03-01 19:37:25,"3","E",401,818,6
"2016/03/01","19:32:10","A287","19:58:25","10","26",2016-03-01 19:32:10,2016-03-01 19:58:25,"3","A",1575,72,86
"2016/03/01","19:32:36","A288","19:59:37","10","27",2016-03-01 19:32:36,2016-03-01 19:59:37,"3","A",1621,96,26
"2016/03/01","19:34:44","A289","19:59:57","4","25",2016-03-01 19:34:44,2016-03-01 19:59:57,"3","A",1513,2703,128
"2016/03/01","19:38:59","A290","20:00:29","3","21",2016-03-01 19:38:59,2016-03-01 20:00:29,"3","A",1290,236,255
"2016/03/01","19:39:30","A291","20:01:13","10","21",2016-03-01 19:39:30,2016-03-01 20:01:13,"3","A",1303,90,31
"2016/03/01","19:42:04","A292","20:02:43","10","20",2016-03-01 19:42:04,2016-03-01 20:02:43,"3","A",1239,13,154
"2016/03/01","19:42:11","A293","20:02:56","10","20",2016-03-01 19:42:11,2016-03-01 20:02:56,"3","A",1245,342,7
"2016/03/01","19:43:26","A294","20:04:25","3","20",2016-03-01 19:43:26,2016-03-01 20:04:25,"3","A",1259,330,75
"2016/03/01","19:48:39","A295","20:05:22","8","16",2016-03-01 19:48:39,2016-03-01 20:05:22,"3","A",1003,348,313
"2016/03/01","19:48:48","EP003","19:51:03","16","2",2016-03-01 19:48:48,2016-03-01 19:51:03,"3","EP",135,2230,9
"2016/03/01","19:49:02","A296","20:08:38","10","19",2016-03-01 19:49:02,2016-03-01 20:08:38,"3","A",1176,1153,14
"2016/03/01","19:49:11","A297","20:09:55","3","20",2016-03-01 19:49:11,2016-03-01 20:09:55,"3","A",1244,155,9
"2016/03/01","19:51:02","A298","20:11:10","8","20",2016-03-01 19:51:02,2016-03-01 20:11:10,"3","A",1208,219,111
"2016/03/01","19:53:52","A299","20:12:30","3","18",2016-03-01 19:53:52,2016-03-01 20:12:30,"3","A",1118,597,170
"2016/03/01","19:54:40","A300","20:14:49","8","20",2016-03-01 19:54:40,2016-03-01 20:14:49,"3","A",1209,1746,48
"2016/03/01","19:54:57","A301","20:17:10","9","22",2016-03-01 19:54:57,2016-03-01 20:17:10,"3","A",1333,215,17
"2016/03/01","19:59:34","A302","20:20:45","9","21",2016-03-01 19:59:34,2016-03-01 20:20:45,"3","A",1271,161,277
"2016/03/01","19:59:39","A303","20:22:27","3","22",2016-03-01 19:59:39,2016-03-01 20:22:27,"3","A",1368,215,5
"2016/03/01","20:00:53","A304","20:23:26","9","22",2016-03-01 20:00:53,2016-03-01 20:23:26,"3","A",1353,145,74
"2016/03/01","20:03:14","A305","20:25:51","9","22",2016-03-01 20:03:14,2016-03-01 20:25:51,"3","A",1357,309,141
"2016/03/01","20:04:50","A306","20:26:02","3","21",2016-03-01 20:04:50,2016-03-01 20:26:02,"3","A",1272,161,96
"2016/03/01","20:04:56","A307","20:26:28","7","21",2016-03-01 20:04:56,2016-03-01 20:26:28,"3","A",1292,317,6
"2016/03/01","20:06:31","A308","20:27:51","10","21",2016-03-01 20:06:31,2016-03-01 20:27:51,"3","A",1280,810,95
"2016/03/01","20:06:41","A309","20:28:43","3","22",2016-03-01 20:06:41,2016-03-01 20:28:43,"3","A",1322,243,10
"2016/03/01","20:09:16","A310","20:31:00","9","21",2016-03-01 20:09:16,2016-03-01 20:31:00,"3","A",1304,135,155
"2016/03/01","20:12:03","A311","20:31:45","7","19",2016-03-01 20:12:03,2016-03-01 20:31:45,"3","A",1182,1136,167
"2016/03/01","20:14:24","A312","20:32:46","3","18",2016-03-01 20:14:24,2016-03-01 20:32:46,"3","A",1102,697,141
"2016/03/01","20:14:35","A313","20:33:15","9","18",2016-03-01 20:14:35,2016-03-01 20:33:15,"3","A",1120,151,11
"2016/03/01","20:18:19","E013","20:28:13","16","9",2016-03-01 20:18:19,2016-03-01 20:28:13,"3","E",594,1381,224
"2016/03/01","20:20:50","A314","20:41:21","10","20",2016-03-01 20:20:50,2016-03-01 20:41:21,"3","A",1231,283,151
"2016/03/01","20:21:06","A315","20:43:55","8","22",2016-03-01 20:21:06,2016-03-01 20:43:55,"3","A",1369,442,16
"2016/03/01","20:23:13","A316","20:44:23","3","21",2016-03-01 20:23:13,2016-03-01 20:44:23,"3","A",1270,38,127
"2016/03/01","20:23:55","A317","20:45:00","4","21",2016-03-01 20:23:55,2016-03-01 20:45:00,"3","A",1265,60,42
"2016/03/01","20:24:14","A318","20:45:01","3","20",2016-03-01 20:24:14,2016-03-01 20:45:01,"3","A",1247,421,19
"2016/03/01","20:25:51","A319","20:46:00","4","20",2016-03-01 20:25:51,2016-03-01 20:46:00,"3","A",1209,98,97
"2016/03/01","20:27:21","A320","20:46:04","10","18",2016-03-01 20:27:21,2016-03-01 20:46:04,"3","A",1123,284,90
"2016/03/01","20:29:21","A321","20:47:38","4","18",2016-03-01 20:29:21,2016-03-01 20:47:38,"3","A",1097,1114,120
"2016/03/01","20:34:30","A322","20:50:41","7","16",2016-03-01 20:34:30,2016-03-01 20:50:41,"3","A",971,663,309
"2016/03/01","20:35:22","AP007","20:35:46","9","0",2016-03-01 20:35:22,2016-03-01 20:35:46,"3","AP",24,1139,52
"2016/03/01","20:37:07","A323","20:50:48","10","13",2016-03-01 20:37:07,2016-03-01 20:50:48,"3","A",821,421,105
"2016/03/01","20:37:24","A324","20:51:17","8","13",2016-03-01 20:37:24,2016-03-01 20:51:17,"3","A",833,381,17
"2016/03/01","20:37:37","A325","20:52:02","3","14",2016-03-01 20:37:37,2016-03-01 20:52:02,"3","A",865,376,13
"2016/03/01","20:38:22","A326","20:54:45","9","16",2016-03-01 20:38:22,2016-03-01 20:54:45,"3","A",983,114,45
"2016/03/01","20:38:36","A327","20:56:39","9","18",2016-03-01 20:38:36,2016-03-01 20:56:39,"3","A",1083,11,14
"2016/03/01","20:38:39","A328","20:56:50","9","18",2016-03-01 20:38:39,2016-03-01 20:56:50,"3","A",1091,310,3
"2016/03/01","20:39:51","A329","20:57:38","8","17",2016-03-01 20:39:51,2016-03-01 20:57:38,"3","A",1067,1591,72
"2016/03/01","20:40:37","A330","20:57:49","10","17",2016-03-01 20:40:37,2016-03-01 20:57:49,"3","A",1032,302,46
"2016/03/01","20:40:53","A331","20:58:18","3","17",2016-03-01 20:40:53,2016-03-01 20:58:18,"3","A",1045,30,16
"2016/03/01","20:42:16","A332","20:58:48","3","16",2016-03-01 20:42:16,2016-03-01 20:58:48,"3","A",992,9,83
"2016/03/01","20:42:39","A333","20:58:57","3","16",2016-03-01 20:42:39,2016-03-01 20:58:57,"3","A",978,10,23
"2016/03/01","20:42:53","A334","20:59:07","3","16",2016-03-01 20:42:53,2016-03-01 20:59:07,"3","A",974,10,14
"2016/03/01","20:42:58","A335","20:59:17","3","16",2016-03-01 20:42:58,2016-03-01 20:59:17,"3","A",979,32,5
"2016/03/01","20:43:02","A336","20:59:49","3","16",2016-03-01 20:43:02,2016-03-01 20:59:49,"3","A",1007,188,4
"2016/03/01","20:43:57","A337","21:01:44","7","17",2016-03-01 20:43:57,2016-03-01 21:01:44,"3","A",1067,16,55
"2016/03/01","20:44:31","A338","21:02:00","9","17",2016-03-01 20:44:31,2016-03-01 21:02:00,"3","A",1049,13,34
"2016/03/01","20:44:33","A339","21:02:00","7","17",2016-03-01 20:44:33,2016-03-01 21:02:00,"3","A",1047,63,2
"2016/03/01","20:44:46","A340","21:02:13","9","17",2016-03-01 20:44:46,2016-03-01 21:02:13,"3","A",1047,12,13
"2016/03/01","20:44:50","A341","21:02:25","9","17",2016-03-01 20:44:50,2016-03-01 21:02:25,"3","A",1055,12,4
"2016/03/01","20:45:59","A342","21:02:37","9","16",2016-03-01 20:45:59,2016-03-01 21:02:37,"3","A",998,7,69
"2016/03/01","20:47:02","A343","21:02:44","9","15",2016-03-01 20:47:02,2016-03-01 21:02:44,"3","A",942,27,63
"2016/03/01","20:47:18","A344","21:02:51","10","15",2016-03-01 20:47:18,2016-03-01 21:02:51,"3","A",933,187,16
"2016/03/01","20:47:32","A345","21:02:57","3","15",2016-03-01 20:47:32,2016-03-01 21:02:57,"3","A",925,401,14
"2016/03/01","20:47:37","A346","21:03:03","7","15",2016-03-01 20:47:37,2016-03-01 21:03:03,"3","A",926,414,5
"2016/03/01","20:48:10","A347","21:03:11","9","15",2016-03-01 20:48:10,2016-03-01 21:03:11,"3","A",901,8,33
"2016/03/01","20:48:29","A348","21:03:19","9","14",2016-03-01 20:48:29,2016-03-01 21:03:19,"3","A",890,343,19
"2016/03/01","20:48:45","A349","21:05:58","10","17",2016-03-01 20:48:45,2016-03-01 21:05:58,"3","A",1033,59,16
"2016/03/01","20:49:18","A350","21:06:12","4","16",2016-03-01 20:49:18,2016-03-01 21:06:12,"3","A",1014,652,33
"2016/03/01","20:50:04","A351","21:06:57","10","16",2016-03-01 20:50:04,2016-03-01 21:06:57,"3","A",1013,662,46
"2016/03/01","20:50:09","A352","21:09:02","9","18",2016-03-01 20:50:09,2016-03-01 21:09:02,"3","A",1133,182,5
"2016/03/01","20:50:20","A353","21:09:38","3","19",2016-03-01 20:50:20,2016-03-01 21:09:38,"3","A",1158,12,11
"2016/03/01","20:50:37","A354","21:09:57","7","19",2016-03-01 20:50:37,2016-03-01 21:09:57,"3","A",1160,137,17
"2016/03/01","20:50:44","EP004","20:51:14","16","0",2016-03-01 20:50:44,2016-03-01 20:51:14,"3","EP",30,5415,7
"2016/03/01","20:50:57","A355","21:11:47","3","20",2016-03-01 20:50:57,2016-03-01 21:11:47,"3","A",1250,314,13
"2016/03/01","20:52:27","A356","21:12:04","9","19",2016-03-01 20:52:27,2016-03-01 21:12:04,"3","A",1177,233,90
"2016/03/01","20:52:32","A357","21:12:14","7","19",2016-03-01 20:52:32,2016-03-01 21:12:14,"3","A",1182,13,5
"2016/03/01","20:52:35","A358","21:12:27","7","19",2016-03-01 20:52:35,2016-03-01 21:12:27,"3","A",1192,298,3
"2016/03/01","20:52:42","A359","21:15:57","9","23",2016-03-01 20:52:42,2016-03-01 21:15:57,"3","A",1395,116,7
"2016/03/01","20:54:03","A360","21:17:01","3","22",2016-03-01 20:54:03,2016-03-01 21:17:01,"3","A",1378,711,81
"2016/03/01","20:55:12","A361","21:17:04","4","21",2016-03-01 20:55:12,2016-03-01 21:17:04,"3","A",1312,34,69
"2016/03/01","20:55:49","A362","21:17:25","7","21",2016-03-01 20:55:49,2016-03-01 21:17:25,"3","A",1296,587,37
"2016/03/01","20:55:53","A363","21:17:38","4","21",2016-03-01 20:55:53,2016-03-01 21:17:38,"3","A",1305,123,4
"2016/03/01","20:56:12","A364","21:17:53","9","21",2016-03-01 20:56:12,2016-03-01 21:17:53,"3","A",1301,42,19
"2016/03/01","20:56:22","A365","21:17:59","10","21",2016-03-01 20:56:22,2016-03-01 21:17:59,"3","A",1297,45,10
"2016/03/01","20:57:20","A366","21:18:35","9","21",2016-03-01 20:57:20,2016-03-01 21:18:35,"3","A",1275,208,58
"2016/03/01","20:57:27","A367","21:18:44","10","21",2016-03-01 20:57:27,2016-03-01 21:18:44,"3","A",1277,250,7
"2016/03/01","20:57:39","A368","21:19:41","4","22",2016-03-01 20:57:39,2016-03-01 21:19:41,"3","A",1322,129,12
"2016/03/01","20:58:25","A369","21:21:50","4","23",2016-03-01 20:58:25,2016-03-01 21:21:50,"3","A",1405,341,46
"2016/03/02","17:01:40","A138","17:01:47","9","0",2016-03-02 17:01:40,2016-03-02 17:01:47,"2","A",7,205,320
"2016/03/02","17:05:00","A139","17:05:12","9","0",2016-03-02 17:05:00,2016-03-02 17:05:12,"2","A",12,88,200
"2016/03/02","17:06:07","A140","17:06:40","9","0",2016-03-02 17:06:07,2016-03-02 17:06:40,"2","A",33,1438,67
"2016/03/02","17:13:06","A141","17:13:40","7","0",2016-03-02 17:13:06,2016-03-02 17:13:40,"2","A",34,1616,419
"2016/03/02","17:13:26","A142","17:14:09","10","0",2016-03-02 17:13:26,2016-03-02 17:14:09,"2","A",43,1446,20
"2016/03/02","17:30:05","A143","17:30:38","9","0",2016-03-02 17:30:05,2016-03-02 17:30:38,"2","A",33,594,999
"2016/03/02","17:37:32","A144","17:38:15","10","0",2016-03-02 17:37:32,2016-03-02 17:38:15,"2","A",43,295,447
"2016/03/02","17:40:23","A145","17:40:32","9","0",2016-03-02 17:40:23,2016-03-02 17:40:32,"2","A",9,452,171
"2016/03/02","17:40:27","A146","17:40:36","7","0",2016-03-02 17:40:27,2016-03-02 17:40:36,"2","A",9,97,4
"2016/03/02","17:40:51","A147","17:42:13","7","1",2016-03-02 17:40:51,2016-03-02 17:42:13,"2","A",82,1038,24
"2016/03/02","17:42:47","A148","17:43:10","10","0",2016-03-02 17:42:47,2016-03-02 17:43:10,"2","A",23,893,116
"2016/03/02","17:44:56","A149","17:45:55","3","0",2016-03-02 17:44:56,2016-03-02 17:45:55,"2","A",59,920,129
"2016/03/02","17:47:57","A150","17:48:04","9","0",2016-03-02 17:47:57,2016-03-02 17:48:04,"2","A",7,52,181
"2016/03/02","17:48:05","A151","17:48:56","9","0",2016-03-02 17:48:05,2016-03-02 17:48:56,"2","A",51,382,8
"2016/03/02","17:55:07","A152","17:55:18","9","0",2016-03-02 17:55:07,2016-03-02 17:55:18,"2","A",11,790,422
"2016/03/02","17:57:38","A153","17:58:03","10","0",2016-03-02 17:57:38,2016-03-02 17:58:03,"2","A",25,332,151
"2016/03/02","17:59:22","A154","17:59:31","7","0",2016-03-02 17:59:22,2016-03-02 17:59:31,"2","A",9,1209,104
"2016/03/02","18:00:22","A155","18:00:53","4","0",2016-03-02 18:00:22,2016-03-02 18:00:53,"3","A",31,5841,60
"2016/03/02","18:00:53","A156","18:01:15","3","0",2016-03-02 18:00:53,2016-03-02 18:01:15,"3","A",22,410,31
"2016/03/02","18:02:40","A157","18:03:35","10","0",2016-03-02 18:02:40,2016-03-02 18:03:35,"3","A",55,560,107
