"round";"time";"type";"clientNum";"chamada";"busyServers";"queueSize";"numDelayed";"numServed";"cumD";"cumQ";"cumB"
32;2016-06-04 18:45:36;"arrive";62;"A";6;15;49;49;26678;32371;16416
32;2016-06-04 18:45:39;"arrive";63;"A";6;16;49;49;26678;32416;16434
32;2016-06-04 18:45:58;"arrive";64;"A";6;17;49;49;26678;32720;16548
32;2016-06-04 18:46:02;"arrive";65;"A";6;18;49;49;26678;32788;16572
32;2016-06-04 18:46:26;"depart";45;"A";6;17;50;50;27567;33220;16716
32;2016-06-04 18:46:41;"depart";38;"A";6;16;51;51;28287;33475;16806
32;2016-06-04 18:47:27;"arrive";66;"A";6;17;51;51;28287;34211;17082
32;2016-06-04 18:47:28;"depart";42;"A";6;16;52;52;29038;34228;17088
32;2016-06-04 18:47:29;"arrive";67;"A";6;17;52;52;29038;34244;17094
32;2016-06-04 18:47:41;"depart";49;"A";6;16;53;53;29716;34448;17166
32;2016-06-04 18:49:35;"arrive";68;"A";6;17;53;53;29716;36272;17850
32;2016-06-04 18:49:50;"arrive";69;"A";6;18;53;53;29716;36527;17940
32;2016-06-04 18:50:01;"depart";47;"A";6;17;54;54;30507;36725;18006
32;2016-06-04 18:50:03;"arrive";70;"A";6;18;54;54;30507;36759;18018
32;2016-06-04 18:50:27;"arrive";71;"A";6;19;54;54;30507;37191;18162
32;2016-06-04 18:50:29;"arrive";72;"A";6;20;54;54;30507;37229;18174
32;2016-06-04 18:50:40;"arrive";73;"A";6;21;54;54;30507;37449;18240
32;2016-06-04 18:51:13;"depart";35;"A";6;20;55;55;31329;38142;18438
32;2016-06-04 18:51:40;"arrive";74;"A";6;21;55;55;31329;38682;18600
32;2016-06-04 18:51:46;"arrive";75;"A";6;22;55;55;31329;38808;18636
32;2016-06-04 18:51:53;"arrive";76;"A";6;23;55;55;31329;38962;18678
32;2016-06-04 18:52:36;"depart";51;"A";6;22;56;56;32231;39951;18936
32;2016-06-04 18:52:59;"arrive";77;"A";6;23;56;56;32231;40457;19074
32;2016-06-04 18:53:10;"arrive";78;"A";6;24;56;56;32231;40710;19140
32;2016-06-04 18:54:04;"arrive";79;"A";6;25;56;56;32231;42006;19464
32;2016-06-04 18:55:05;"arrive";80;"A";6;26;56;56;32231;43531;19830
32;2016-06-04 18:55:26;"depart";53;"A";6;25;57;57;33131;44077;19956
32;2016-06-04 18:55:52;"depart";48;"A";6;24;58;58;34037;44727;20112
32;2016-06-04 18:56:00;"depart";52;"A";6;23;59;59;34943;44919;20160
32;2016-06-04 18:56:29;"depart";54;"A";6;22;60;60;35843;45586;20334
32;2016-06-04 18:56:33;"depart";50;"A";6;21;61;61;36684;45674;20358
32;2016-06-04 18:56:34;"depart";59;"A";6;20;62;62;37488;45695;20364
32;2016-06-04 18:56:39;"arrive";81;"A";6;21;62;62;37488;45795;20394
32;2016-06-04 18:56:51;"arrive";82;"A";6;22;62;62;37488;46047;20466
32;2016-06-04 18:57:01;"arrive";83;"A";6;23;62;62;37488;46267;20526
32;2016-06-04 18:57:20;"depart";58;"A";6;22;63;63;38247;46704;20640
32;2016-06-04 18:57:23;"depart";55;"A";6;21;64;64;38954;46770;20658
32;2016-06-04 18:57:26;"arrive";84;"A";6;22;64;64;38954;46833;20676
32;2016-06-04 18:57:29;"arrive";85;"A";6;23;64;64;38954;46899;20694
32;2016-06-04 18:58:38;"depart";57;"A";6;22;65;65;39733;48486;21108
32;2016-06-04 18:58:40;"depart";60;"A";6;21;66;66;40495;48530;21120
32;2016-06-04 18:59:00;"arrive";86;"A";6;22;66;66;40495;48950;21240
32;2016-06-04 18:59:04;"arrive";87;"A";6;23;66;66;40495;49038;21264
32;2016-06-04 18:59:22;"arrive";88;"A";6;24;66;66;40495;49452;21372
32;2016-06-04 18:59:40;"depart";46;"A";6;23;67;67;41313;49884;21480
32;2016-06-04 18:59:42;"arrive";89;"A";6;24;67;67;41313;49930;21492
32;2016-06-04 18:59:51;"arrive";90;"A";6;25;67;67;41313;50146;21546
32;2016-06-04 19:00:09;"arrive";91;"A";6;26;67;67;41313;50596;21654
33;2016-06-04 18:00:00;"start";0;"";6;2;0;0;0;0;0
33;2016-06-04 18:00:26;"depart";-5;"I";6;1;1;1;26;52;156
33;2016-06-04 18:00:38;"depart";-3;"I";6;0;2;2;64;64;228
33;2016-06-04 18:01:06;"arrive";1;"A";6;1;2;2;64;64;396
33;2016-06-04 18:01:10;"arrive";2;"A";6;2;2;2;64;68;420
33;2016-06-04 18:02:18;"depart";-4;"I";6;1;3;3;136;204;828
33;2016-06-04 18:05:08;"arrive";3;"A";6;2;3;3;136;374;1848
33;2016-06-04 18:06:27;"depart";-6;"I";6;1;4;4;453;532;2322
33;2016-06-04 18:08:00;"arrive";4;"A";6;2;4;4;453;625;2880
33;2016-06-04 18:08:03;"depart";-7;"I";6;1;5;5;628;631;2898
33;2016-06-04 18:08:20;"arrive";5;"A";6;2;5;5;628;648;3000
33;2016-06-04 18:08:34;"arrive";6;"A";6;3;5;5;628;676;3084
33;2016-06-04 18:08:40;"arrive";7;"A";6;4;5;5;628;694;3120
33;2016-06-04 18:08:45;"depart";-2;"I";6;3;6;6;673;714;3150
33;2016-06-04 18:09:04;"depart";-8;"I";6;2;7;7;717;771;3264
33;2016-06-04 18:09:19;"depart";-1;"I";6;1;8;8;762;801;3354
33;2016-06-04 18:10:07;"arrive";8;"A";6;2;8;8;762;849;3642
33;2016-06-04 18:10:30;"depart";6;"A";6;1;9;9;872;895;3780
33;2016-06-04 18:10:37;"depart";3;"A";6;0;10;10;902;902;3822
33;2016-06-04 18:10:13;"depart";8;"A";5;0;10;11;902;902;3678
33;2016-06-04 18:11:53;"depart";1;"A";4;0;10;12;902;902;4178
33;2016-06-04 18:13:37;"arrive";9;"A";5;0;10;12;902;902;4594
33;2016-06-04 18:14:56;"arrive";10;"A";6;0;10;12;902;902;4989
33;2016-06-04 18:15:04;"arrive";11;"A";6;1;10;12;902;902;5037
33;2016-06-04 18:15:54;"depart";7;"A";6;0;11;13;952;952;5337
33;2016-06-04 18:16:20;"arrive";12;"A";6;1;11;13;952;952;5493
33;2016-06-04 18:16:35;"arrive";13;"A";6;2;11;13;952;967;5583
33;2016-06-04 18:16:41;"arrive";14;"A";6;3;11;13;952;979;5619
33;2016-06-04 18:16:54;"arrive";15;"A";6;4;11;13;952;1018;5697
33;2016-06-04 18:17:04;"arrive";16;"A";6;5;11;13;952;1058;5757
33;2016-06-04 18:17:57;"arrive";17;"A";6;6;11;13;952;1323;6075
33;2016-06-04 18:18:04;"arrive";18;"A";6;7;11;13;952;1365;6117
33;2016-06-04 18:18:44;"depart";10;"A";6;6;12;14;1096;1645;6357
33;2016-06-04 18:18:49;"arrive";19;"A";6;7;12;14;1096;1675;6387
33;2016-06-04 18:19:43;"arrive";20;"A";6;8;12;14;1096;2053;6711
33;2016-06-04 18:20:52;"arrive";21;"A";6;9;12;14;1096;2605;7125
33;2016-06-04 18:21:02;"depart";12;"A";6;8;13;15;1363;2695;7185
33;2016-06-04 18:21:10;"arrive";22;"A";6;9;13;15;1363;2759;7233
33;2016-06-04 18:21:22;"arrive";23;"A";6;10;13;15;1363;2867;7305
33;2016-06-04 18:21:56;"arrive";24;"A";6;11;13;15;1363;3207;7509
33;2016-06-04 18:22:23;"arrive";25;"A";6;12;13;15;1363;3504;7671
33;2016-06-04 18:22:55;"arrive";26;"A";6;13;13;15;1363;3888;7863
33;2016-06-04 18:23:02;"depart";2;"A";6;12;14;16;1744;3979;7905
33;2016-06-04 18:23:13;"arrive";27;"A";6;13;14;16;1744;4111;7971
33;2016-06-04 18:23:18;"arrive";28;"A";6;14;14;16;1744;4176;8001
33;2016-06-04 18:23:19;"depart";11;"A";6;13;15;17;2129;4190;8007
33;2016-06-04 18:23:22;"arrive";29;"A";6;14;15;17;2129;4229;8025
33;2016-06-04 18:24:05;"arrive";30;"A";6;15;15;17;2129;4831;8283
33;2016-06-04 18:24:28;"arrive";31;"A";6;16;15;17;2129;5176;8421
33;2016-06-04 18:24:43;"arrive";32;"A";6;17;15;17;2129;5416;8511
33;2016-06-04 18:25:19;"arrive";33;"A";6;18;15;17;2129;6028;8727
33;2016-06-04 18:25:22;"arrive";34;"A";6;19;15;17;2129;6082;8745
33;2016-06-04 18:25:38;"depart";5;"A";6;18;16;18;2643;6386;8841
33;2016-06-04 18:27:35;"depart";9;"A";6;17;17;19;3221;8492;9543
33;2016-06-04 18:28:03;"arrive";35;"A";6;18;17;19;3221;8968;9711
33;2016-06-04 18:28:13;"arrive";36;"A";6;19;17;19;3221;9148;9771
33;2016-06-04 18:28:25;"arrive";37;"A";6;20;17;19;3221;9376;9843
33;2016-06-04 18:28:37;"arrive";38;"A";6;21;17;19;3221;9616;9915
33;2016-06-04 18:29:00;"depart";14;"A";6;20;18;20;3877;10099;10053
33;2016-06-04 18:29:04;"arrive";39;"A";6;21;18;20;3877;10179;10077
33;2016-06-04 18:29:16;"arrive";40;"A";6;22;18;20;3877;10431;10149
33;2016-06-04 18:29:52;"arrive";41;"A";6;23;18;20;3877;11223;10365
33;2016-06-04 18:30:22;"depart";13;"A";6;22;19;21;4570;11913;10545
33;2016-06-04 18:30:34;"arrive";42;"A";6;23;19;21;4570;12177;10617
33;2016-06-04 18:30:35;"arrive";43;"A";6;24;19;21;4570;12200;10623
33;2016-06-04 18:30:57;"depart";18;"A";6;23;20;22;5244;12728;10755
33;2016-06-04 18:31:33;"arrive";44;"A";6;24;20;22;5244;13556;10971
33;2016-06-04 18:31:55;"arrive";45;"A";6;25;20;22;5244;14084;11103
33;2016-06-04 18:32:37;"depart";15;"A";6;24;21;23;5949;15134;11355
33;2016-06-04 18:32:47;"arrive";46;"A";6;25;21;23;5949;15374;11415
33;2016-06-04 18:32:53;"arrive";47;"A";6;26;21;23;5949;15524;11451
33;2016-06-04 18:33:07;"arrive";48;"A";6;27;21;23;5949;15888;11535
33;2016-06-04 18:33:58;"depart";16;"A";6;26;22;24;6717;17265;11841
33;2016-06-04 18:34:20;"arrive";49;"A";6;27;22;24;6717;17837;11973
33;2016-06-04 18:34:21;"arrive";50;"A";6;28;22;24;6717;17864;11979
33;2016-06-04 18:35:02;"depart";21;"A";6;27;23;25;7537;19012;12225
33;2016-06-04 18:35:37;"arrive";51;"A";6;28;23;25;7537;19957;12435
33;2016-06-04 18:35:58;"arrive";52;"A";6;29;23;25;7537;20545;12561
33;2016-06-04 18:37:41;"arrive";53;"A";6;30;23;25;7537;23532;13179
33;2016-06-04 18:37:47;"arrive";54;"A";6;31;23;25;7537;23712;13215
33;2016-06-04 18:38:16;"arrive";55;"A";6;32;23;25;7537;24611;13389
33;2016-06-04 18:38:36;"arrive";56;"A";6;33;23;25;7537;25251;13509
33;2016-06-04 18:39:01;"arrive";57;"A";6;34;23;25;7537;26076;13659
33;2016-06-04 18:39:13;"arrive";58;"AP";6;35;23;25;7537;26484;13731
33;2016-06-04 18:39:17;"arrive";59;"A";6;36;23;25;7537;26624;13755
33;2016-06-04 18:39:33;"depart";19;"A";6;35;24;26;7557;27200;13851
33;2016-06-04 18:39:57;"arrive";60;"A";6;36;24;26;7557;28040;13995
33;2016-06-04 18:40:16;"depart";17;"A";6;35;25;27;8657;28724;14109
33;2016-06-04 18:40:16;"arrive";61;"A";6;36;25;27;8657;28724;14109
33;2016-06-04 18:40:59;"arrive";62;"A";6;37;25;27;8657;30272;14367
33;2016-06-04 18:41:14;"arrive";63;"A";6;38;25;27;8657;30827;14457
33;2016-06-04 18:41:20;"arrive";64;"A";6;39;25;27;8657;31055;14493
33;2016-06-04 18:41:34;"arrive";65;"A";6;40;25;27;8657;31601;14577
33;2016-06-04 18:41:44;"arrive";66;"A";6;41;25;27;8657;32001;14637
33;2016-06-04 18:42:08;"depart";24;"A";6;40;26;28;9842;32985;14781
33;2016-06-04 18:42:10;"depart";4;"A";6;39;27;29;10997;33065;14793
33;2016-06-04 18:43:53;"arrive";67;"A";6;40;27;29;10997;37082;15411
33;2016-06-04 18:44:07;"arrive";68;"A";6;41;27;29;10997;37642;15495
33;2016-06-04 18:44:34;"arrive";69;"A";6;42;27;29;10997;38749;15657
33;2016-06-04 18:44:41;"depart";26;"A";6;41;28;30;12285;39043;15699
33;2016-06-04 18:44:59;"arrive";70;"A";6;42;28;30;12285;39781;15807
33;2016-06-04 18:45:15;"arrive";71;"A";6;43;28;30;12285;40453;15903
33;2016-06-04 18:45:23;"depart";25;"A";6;42;29;31;13610;40797;15951
33;2016-06-04 18:46:00;"depart";20;"A";6;41;30;32;14968;42351;16173
33;2016-06-04 18:46:04;"arrive";72;"A";6;42;30;32;14968;42515;16197
33;2016-06-04 18:46:05;"arrive";73;"A";6;43;30;32;14968;42557;16203
33;2016-06-04 18:46:30;"depart";27;"A";6;42;31;33;16313;43632;16353
33;2016-06-04 18:47:41;"depart";30;"A";6;41;32;34;17706;46614;16779
33;2016-06-04 18:48:07;"depart";29;"A";6;40;33;35;19110;47680;16935
33;2016-06-04 18:48:09;"depart";58;"AP";6;39;34;36;20480;47760;16947
33;2016-06-04 18:48:24;"depart";31;"A";6;38;35;37;21862;48345;17037
33;2016-06-04 18:48:49;"depart";22;"A";6;37;36;38;23108;49295;17187
33;2016-06-04 18:51:11;"arrive";74;"A";6;38;36;38;23108;54549;18039
33;2016-06-04 18:52:09;"arrive";75;"A";6;39;36;38;23108;56753;18387
33;2016-06-04 18:52:12;"arrive";76;"A";6;40;36;38;23108;56870;18405
33;2016-06-04 18:52:14;"arrive";77;"A";6;41;36;38;23108;56950;18417
33;2016-06-04 18:52:35;"depart";35;"A";6;40;37;39;24570;57811;18543
33;2016-06-04 18:52:59;"depart";33;"A";6;39;38;40;26044;58771;18687
33;2016-06-04 18:53:19;"depart";23;"A";6;38;39;41;27526;59551;18807
33;2016-06-04 18:53:51;"depart";34;"A";6;37;40;42;29013;60767;18999
33;2016-06-04 18:54:04;"arrive";78;"A";6;38;40;42;29013;61248;19077
33;2016-06-04 18:54:07;"arrive";79;"A";6;39;40;42;29013;61362;19095
33;2016-06-04 18:54:29;"depart";38;"A";6;38;41;43;30526;62220;19227
33;2016-06-04 18:55:10;"depart";36;"A";6;37;42;44;32044;63778;19473
33;2016-06-04 18:55:28;"depart";28;"A";6;36;43;45;33538;64444;19581
33;2016-06-04 18:56:58;"arrive";80;"A";6;37;43;45;33538;67684;20121
33;2016-06-04 18:58:57;"depart";32;"A";6;36;44;46;35240;72087;20835
33;2016-06-04 19:00:04;"depart";39;"A";6;35;45;47;36951;74499;21237
34;2016-06-04 18:00:00;"start";0;"";6;2;0;0;0;0;0
34;2016-06-04 18:01:10;"depart";-6;"I";6;1;1;1;70;140;420
34;2016-06-04 18:03:14;"depart";-3;"I";6;0;2;2;264;264;1164
34;2016-06-04 18:03:39;"arrive";1;"A";6;1;2;2;264;264;1314
34;2016-06-04 18:03:47;"arrive";2;"A";6;2;2;2;264;272;1362
34;2016-06-04 18:03:50;"depart";-8;"I";6;1;3;3;275;278;1380
34;2016-06-04 18:04:12;"depart";1;"A";6;0;4;4;300;300;1512
34;2016-06-04 18:04:53;"depart";-7;"I";5;0;4;5;300;300;1758
34;2016-06-04 18:05:46;"arrive";3;"A";6;0;4;5;300;300;2023
34;2016-06-04 18:06:09;"arrive";4;"A";6;1;4;5;300;300;2161
34;2016-06-04 18:07:11;"depart";-4;"I";6;0;5;6;362;362;2533
34;2016-06-04 18:07:51;"depart";-1;"I";5;0;5;7;362;362;2773
34;2016-06-04 18:08:38;"depart";-5;"I";4;0;5;8;362;362;3008
34;2016-06-04 18:09:19;"depart";-2;"I";3;0;5;9;362;362;3172
34;2016-06-04 18:09:41;"arrive";5;"A";4;0;5;9;362;362;3238
34;2016-06-04 18:10:07;"arrive";6;"A";5;0;5;9;362;362;3342
34;2016-06-04 18:11:06;"depart";2;"A";4;0;5;10;362;362;3637
34;2016-06-04 18:11:28;"arrive";7;"A";5;0;5;10;362;362;3725
34;2016-06-04 18:11:44;"arrive";8;"A";6;0;5;10;362;362;3805
34;2016-06-04 18:12:11;"depart";5;"A";5;0;5;11;362;362;3967
34;2016-06-04 18:12:43;"arrive";9;"A";6;0;5;11;362;362;4127
34;2016-06-04 18:13:31;"arrive";10;"A";6;1;5;11;362;362;4415
34;2016-06-04 18:13:35;"arrive";11;"A";6;2;5;11;362;366;4439
34;2016-06-04 18:13:42;"arrive";12;"A";6;3;5;11;362;380;4481
34;2016-06-04 18:13:46;"arrive";13;"A";6;4;5;11;362;392;4505
34;2016-06-04 18:13:52;"depart";4;"A";6;3;6;12;383;416;4541
34;2016-06-04 18:13:59;"depart";8;"A";6;2;7;13;407;437;4583
34;2016-06-04 18:14:01;"arrive";14;"A";6;3;7;13;407;441;4595
34;2016-06-04 18:15:10;"arrive";15;"A";6;4;7;13;407;648;5009
34;2016-06-04 18:16:45;"depart";11;"A";6;3;8;14;590;1028;5579
34;2016-06-04 18:16:48;"depart";3;"A";6;2;9;15;772;1037;5597
34;2016-06-04 18:16:54;"depart";7;"A";6;1;10;16;945;1049;5633
34;2016-06-04 18:16:54;"arrive";16;"A";6;2;10;16;945;1049;5633
34;2016-06-04 18:18:23;"arrive";17;"A";6;3;10;16;945;1227;6167
34;2016-06-04 18:19:21;"arrive";18;"A";6;4;10;16;945;1401;6515
34;2016-06-04 18:19:42;"arrive";19;"A";6;5;10;16;945;1485;6641
34;2016-06-04 18:20:16;"arrive";20;"A";6;6;10;16;945;1655;6845
34;2016-06-04 18:20:22;"arrive";21;"A";6;7;10;16;945;1691;6881
34;2016-06-04 18:21:34;"depart";6;"A";6;6;11;17;1329;2195;7313
34;2016-06-04 18:21:37;"arrive";22;"A";6;7;11;17;1329;2213;7331
34;2016-06-04 18:22:03;"arrive";23;"A";6;8;11;17;1329;2395;7487
34;2016-06-04 18:22:11;"depart";10;"A";6;7;12;18;1646;2459;7535
34;2016-06-04 18:22:14;"arrive";24;"A";6;8;12;18;1646;2480;7553
34;2016-06-04 18:22:22;"arrive";25;"A";6;9;12;18;1646;2544;7601
34;2016-06-04 18:23:28;"depart";13;"A";6;8;13;19;1951;3138;7997
34;2016-06-04 18:23:53;"depart";16;"A";6;7;14;20;2223;3338;8147
34;2016-06-04 18:24:14;"arrive";26;"A";6;8;14;20;2223;3485;8273
34;2016-06-04 18:24:28;"depart";14;"A";6;7;15;21;2509;3597;8357
34;2016-06-04 18:24:50;"depart";12;"A";6;6;16;22;2783;3751;8489
34;2016-06-04 18:24:55;"arrive";27;"A";6;7;16;22;2783;3781;8519
34;2016-06-04 18:25:25;"arrive";28;"A";6;8;16;22;2783;3991;8699
34;2016-06-04 18:25:30;"arrive";29;"A";6;9;16;22;2783;4031;8729
34;2016-06-04 18:26:55;"arrive";30;"A";6;10;16;22;2783;4796;9239
34;2016-06-04 18:26:58;"arrive";31;"A";6;11;16;22;2783;4826;9257
34;2016-06-04 18:27:05;"depart";20;"A";6;10;17;23;3186;4903;9299
34;2016-06-04 18:27:23;"depart";19;"A";6;9;18;24;3532;5083;9407
34;2016-06-04 18:27:31;"depart";17;"A";6;8;19;25;3860;5155;9455
34;2016-06-04 18:28:27;"depart";15;"A";6;7;20;26;4233;5603;9791
34;2016-06-04 18:30:33;"depart";24;"A";6;6;21;27;4724;6485;10547
34;2016-06-04 18:30:55;"depart";9;"A";6;5;22;28;5125;6617;10679
34;2016-06-04 18:33:45;"arrive";32;"A";6;6;22;28;5125;7467;11699
34;2016-06-04 18:33:54;"depart";21;"A";6;5;23;29;5664;7521;11753
34;2016-06-04 18:34:48;"depart";25;"A";6;4;24;30;6227;7791;12077
34;2016-06-04 18:35:14;"arrive";33;"A";6;5;24;30;6227;7895;12233
34;2016-06-04 18:35:21;"arrive";34;"A";6;6;24;30;6227;7930;12275
34;2016-06-04 18:35:51;"arrive";35;"A";6;7;24;30;6227;8110;12455
34;2016-06-04 18:36:35;"arrive";36;"A";6;8;24;30;6227;8418;12719
34;2016-06-04 18:36:39;"arrive";37;"A";6;9;24;30;6227;8450;12743
34;2016-06-04 18:36:41;"arrive";38;"A";6;10;24;30;6227;8468;12755
34;2016-06-04 18:36:59;"arrive";39;"A";6;11;24;30;6227;8648;12863
34;2016-06-04 18:38:25;"depart";23;"A";6;10;25;31;7002;9594;13379
34;2016-06-04 18:38:52;"depart";26;"A";6;9;26;32;7719;9864;13541
34;2016-06-04 18:39:33;"arrive";40;"A";6;10;26;32;7719;10233;13787
34;2016-06-04 18:39:38;"arrive";41;"A";6;11;26;32;7719;10283;13817
34;2016-06-04 18:39:48;"depart";30;"A";6;10;27;33;8489;10393;13877
34;2016-06-04 18:40:15;"depart";29;"A";6;9;28;34;8879;10663;14039
34;2016-06-04 18:40:43;"depart";31;"A";6;8;29;35;9208;10915;14207
34;2016-06-04 18:42:02;"depart";33;"A";6;7;30;36;9609;11547;14681
34;2016-06-04 18:42:19;"arrive";42;"A";6;8;30;36;9609;11666;14783
34;2016-06-04 18:43:01;"depart";18;"A";6;7;31;37;10039;12002;15035
34;2016-06-04 18:43:42;"depart";32;"A";6;6;32;38;10466;12289;15281
34;2016-06-04 18:44:06;"arrive";43;"A";6;7;32;38;10466;12433;15425
34;2016-06-04 18:44:17;"arrive";44;"A";6;8;32;38;10466;12510;15491
34;2016-06-04 18:44:27;"depart";34;"A";6;7;33;39;10934;12590;15551
34;2016-06-04 18:44:36;"depart";28;"A";6;6;34;40;11409;12653;15605
34;2016-06-04 18:47:06;"depart";35;"A";6;5;35;41;12016;13553;16505
34;2016-06-04 18:47:40;"depart";22;"A";6;4;36;42;12503;13723;16709
34;2016-06-04 18:48:30;"depart";39;"A";6;3;37;43;13035;13923;17009
34;2016-06-04 18:48:37;"depart";27;"A";6;2;38;44;13413;13944;17051
34;2016-06-04 18:50:26;"depart";38;"A";6;1;39;45;13793;14162;17705
34;2016-06-04 18:50:27;"arrive";45;"A";6;2;39;45;13793;14163;17711
34;2016-06-04 18:51:08;"depart";41;"A";6;1;40;46;14204;14245;17957
34;2016-06-04 18:49:53;"depart";44;"A";6;0;41;47;14170;14170;17507
34;2016-06-04 18:51:21;"depart";42;"A";5;0;41;48;14170;14170;18035
34;2016-06-04 18:51:35;"depart";37;"A";4;0;41;49;14170;14170;18105
34;2016-06-04 18:51:38;"arrive";46;"A";5;0;41;49;14170;14170;18117
34;2016-06-04 18:52:28;"depart";40;"A";4;0;41;50;14170;14170;18367
34;2016-06-04 18:52:35;"depart";45;"A";3;0;41;51;14170;14170;18395
34;2016-06-04 18:55:05;"depart";43;"A";2;0;41;52;14170;14170;18845
34;2016-06-04 18:56:25;"depart";46;"A";1;0;41;53;14170;14170;19005
34;2016-06-04 18:56:51;"arrive";47;"A";2;0;41;53;14170;14170;19031
34;2016-06-04 18:58:07;"depart";47;"A";1;0;41;54;14170;14170;19183
34;2016-06-04 18:58:46;"arrive";48;"A";2;0;41;54;14170;14170;19222
34;2016-06-04 18:58:50;"arrive";49;"A";3;0;41;54;14170;14170;19230
34;2016-06-04 18:59:05;"arrive";50;"A";4;0;41;54;14170;14170;19275
34;2016-06-04 18:59:32;"arrive";51;"A";5;0;41;54;14170;14170;19383
34;2016-06-04 18:59:37;"arrive";52;"A";6;0;41;54;14170;14170;19408
34;2016-06-04 19:00:08;"depart";50;"A";5;0;41;55;14170;14170;19594
35;2016-06-04 18:00:00;"start";0;"";6;2;0;0;0;0;0
35;2016-06-04 18:00:17;"arrive";1;"A";6;3;0;0;0;34;102
35;2016-06-04 18:01:11;"arrive";2;"A";6;4;0;0;0;196;426
35;2016-06-04 18:01:44;"depart";-4;"I";6;3;1;1;104;328;624
35;2016-06-04 18:01:44;"arrive";3;"A";6;4;1;1;104;328;624
35;2016-06-04 18:02:07;"arrive";4;"A";6;5;1;1;104;420;762
35;2016-06-04 18:02:15;"arrive";5;"A";6;6;1;1;104;460;810
35;2016-06-04 18:02:22;"arrive";6;"A";6;7;1;1;104;502;852
35;2016-06-04 18:02:52;"arrive";7;"A";6;8;1;1;104;712;1032
35;2016-06-04 18:03:07;"arrive";8;"A";6;9;1;1;104;832;1122
35;2016-06-04 18:03:28;"arrive";9;"A";6;10;1;1;104;1021;1248
35;2016-06-04 18:03:35;"arrive";10;"A";6;11;1;1;104;1091;1290
35;2016-06-04 18:04:13;"arrive";11;"A";6;12;1;1;104;1509;1518
35;2016-06-04 18:04:41;"arrive";12;"A";6;13;1;1;104;1845;1686
35;2016-06-04 18:04:45;"depart";-7;"I";6;12;2;2;389;1897;1710
35;2016-06-04 18:04:54;"arrive";13;"A";6;13;2;2;389;2005;1764
35;2016-06-04 18:05:12;"depart";-2;"I";6;12;3;3;684;2239;1872
35;2016-06-04 18:05:56;"arrive";14;"A";6;13;3;3;684;2767;2136
35;2016-06-04 18:06:02;"arrive";15;"A";6;14;3;3;684;2845;2172
35;2016-06-04 18:06:06;"depart";-8;"I";6;13;4;4;979;2901;2196
35;2016-06-04 18:06:16;"depart";-3;"I";6;12;5;5;1251;3031;2256
35;2016-06-04 18:07:02;"depart";-6;"I";6;11;6;6;1546;3583;2532
35;2016-06-04 18:07:26;"depart";1;"A";6;10;7;7;1857;3847;2676
35;2016-06-04 18:07:56;"arrive";16;"A";6;11;7;7;1857;4147;2856
35;2016-06-04 18:07:59;"depart";5;"A";6;10;8;8;2194;4180;2874
35;2016-06-04 18:08:22;"depart";2;"A";6;9;9;9;2524;4410;3012
35;2016-06-04 18:08:40;"arrive";17;"A";6;10;9;9;2524;4572;3120
35;2016-06-04 18:08:48;"arrive";18;"A";6;11;9;9;2524;4652;3168
35;2016-06-04 18:08:52;"depart";4;"A";6;10;10;10;2869;4696;3192
35;2016-06-04 18:09:01;"arrive";19;"A";6;11;10;10;2869;4786;3246
35;2016-06-04 18:09:04;"arrive";20;"A";6;12;10;10;2869;4819;3264
35;2016-06-04 18:09:47;"depart";-1;"I";6;11;11;11;3248;5335;3522
35;2016-06-04 18:09:48;"depart";6;"A";6;10;12;12;3621;5346;3528
35;2016-06-04 18:09:50;"depart";8;"A";6;9;13;13;3958;5366;3540
35;2016-06-04 18:10:01;"arrive";21;"A";6;10;13;13;3958;5465;3606
35;2016-06-04 18:10:15;"arrive";22;"A";6;11;13;13;3958;5605;3690
35;2016-06-04 18:10:38;"arrive";23;"A";6;12;13;13;3958;5858;3828
35;2016-06-04 18:10:43;"depart";7;"A";6;11;14;14;4320;5918;3858
35;2016-06-04 18:11:09;"depart";3;"A";6;10;15;15;4695;6204;4014
35;2016-06-04 18:11:27;"arrive";24;"A";6;11;15;15;4695;6384;4122
35;2016-06-04 18:12:41;"depart";11;"A";6;10;16;16;5100;7198;4566
35;2016-06-04 18:15:00;"depart";10;"A";6;9;17;17;5638;8588;5400
35;2016-06-04 18:15:14;"arrive";25;"A";6;10;17;17;5638;8714;5484
35;2016-06-04 18:15:20;"depart";12;"A";6;9;18;18;6082;8774;5520
35;2016-06-04 18:15:24;"arrive";26;"A";6;10;18;18;6082;8810;5544
35;2016-06-04 18:15:32;"arrive";27;"A";6;11;18;18;6082;8890;5592
35;2016-06-04 18:15:40;"arrive";28;"A";6;12;18;18;6082;8978;5640
35;2016-06-04 18:16:52;"depart";16;"A";6;11;19;19;6574;9842;6072
35;2016-06-04 18:16:56;"depart";13;"A";6;10;20;20;7062;9886;6096
35;2016-06-04 18:17:24;"depart";15;"A";6;9;21;21;7565;10166;6264
35;2016-06-04 18:17:42;"depart";14;"A";6;8;22;22;8083;10328;6372
35;2016-06-04 18:17:42;"arrive";29;"A";6;9;22;22;8083;10328;6372
35;2016-06-04 18:17:54;"arrive";30;"A";6;10;22;22;8083;10436;6444
35;2016-06-04 18:17:59;"depart";18;"A";6;9;23;23;8561;10486;6474
35;2016-06-04 18:18:36;"depart";9;"A";6;8;24;24;9062;10819;6696
