"Data","Hora.Chegada","Chamada","Hora.Chamada","Guiche","Tempo.Espera","arrivalTimestamp","servStartTimestamp","turno","prefer","Tipo","waitingTime","servDuration","timediff"
"2016/02/22","20:32:00","A518","20:57:36","8","25",2016-02-22 20:32:00,2016-02-22 20:57:36,"3",FALSE,"A",1536,15,10
"2016/02/22","20:32:05","A519","20:57:51","8","25",2016-02-22 20:32:05,2016-02-22 20:57:51,"3",FALSE,"A",1546,343,5
"2016/02/22","20:32:08","A520","20:57:52","1","25",2016-02-22 20:32:08,2016-02-22 20:57:52,"3",FALSE,"A",1544,359,3
"2016/02/22","20:32:20","A521","20:58:19","9","25",2016-02-22 20:32:20,2016-02-22 20:58:19,"3",FALSE,"A",1559,344,12
"2016/02/22","20:32:28","A522","20:58:30","7","26",2016-02-22 20:32:28,2016-02-22 20:58:30,"3",FALSE,"A",1562,764,8
"2016/02/22","20:32:31","A523","20:59:44","4","27",2016-02-22 20:32:31,2016-02-22 20:59:44,"3",FALSE,"A",1633,354,3
"2016/02/22","20:32:47","A524","21:03:18","6","30",2016-02-22 20:32:47,2016-02-22 21:03:18,"3",FALSE,"A",1831,232,16
"2016/02/22","20:32:56","A525","21:03:34","8","30",2016-02-22 20:32:56,2016-02-22 21:03:34,"3",FALSE,"A",1838,180,9
"2016/02/22","20:33:07","A526","21:03:51","1","30",2016-02-22 20:33:07,2016-02-22 21:03:51,"3",FALSE,"A",1844,262,11
"2016/02/22","20:33:11","A527","21:04:03","9","30",2016-02-22 20:33:11,2016-02-22 21:04:03,"3",FALSE,"A",1852,940,4
"2016/02/22","20:33:25","A528","21:05:38","4","32",2016-02-22 20:33:25,2016-02-22 21:05:38,"3",FALSE,"A",1933,224,14
"2016/02/22","20:33:36","A529","21:06:34","8","32",2016-02-22 20:33:36,2016-02-22 21:06:34,"3",FALSE,"A",1978,450,11
"2016/02/22","20:33:40","A530","21:07:10","6","33",2016-02-22 20:33:40,2016-02-22 21:07:10,"3",FALSE,"A",2010,233,4
"2016/02/22","20:33:49","A531","21:08:13","1","34",2016-02-22 20:33:49,2016-02-22 21:08:13,"3",FALSE,"A",2064,214,9
"2016/02/22","20:33:52","A532","21:09:22","4","35",2016-02-22 20:33:52,2016-02-22 21:09:22,"3",FALSE,"A",2130,158,3
"2016/02/22","20:34:06","AP008","20:34:47","9","0",2016-02-22 20:34:06,2016-02-22 20:34:47,"3",TRUE,"AP",41,208,14
"2016/02/22","20:34:44","A533","21:11:03","6","36",2016-02-22 20:34:44,2016-02-22 21:11:03,"3",FALSE,"A",2179,14,38
"2016/02/22","20:34:48","A534","21:11:14","7","36",2016-02-22 20:34:48,2016-02-22 21:11:14,"3",FALSE,"A",2186,27,4
"2016/02/22","20:35:09","A535","21:11:17","6","36",2016-02-22 20:35:09,2016-02-22 21:11:17,"3",FALSE,"A",2168,151,21
"2016/02/22","20:35:22","A536","21:11:41","7","36",2016-02-22 20:35:22,2016-02-22 21:11:41,"3",FALSE,"A",2179,281,13
"2016/02/22","20:35:35","A537","21:11:47","1","36",2016-02-22 20:35:35,2016-02-22 21:11:47,"3",FALSE,"A",2172,232,13
"2016/02/22","20:36:05","AP009","20:36:30","4","0",2016-02-22 20:36:05,2016-02-22 20:36:30,"3",TRUE,"AP",25,274,30
"2016/02/22","20:36:16","A538","21:12:00","4","35",2016-02-22 20:36:16,2016-02-22 21:12:00,"3",FALSE,"A",2144,213,11
"2016/02/22","20:36:20","A539","21:13:48","6","37",2016-02-22 20:36:20,2016-02-22 21:13:48,"3",FALSE,"A",2248,764,4
"2016/02/22","20:36:52","A540","21:14:04","8","37",2016-02-22 20:36:52,2016-02-22 21:14:04,"3",FALSE,"A",2232,344,32
"2016/02/22","20:36:59","E029","21:18:17","16","41",2016-02-22 20:36:59,2016-02-22 21:18:17,"3",FALSE,"E",2478,10,7
"2016/02/22","20:37:59","A541","21:15:33","4","37",2016-02-22 20:37:59,2016-02-22 21:15:33,"3",FALSE,"A",2254,23,60
"2016/02/22","20:40:13","E030","21:18:27","16","38",2016-02-22 20:40:13,2016-02-22 21:18:27,"3",FALSE,"E",2294,91,134
"2016/02/22","20:40:54","A542","21:15:39","1","34",2016-02-22 20:40:54,2016-02-22 21:15:39,"3",FALSE,"A",2085,12,41
"2016/02/22","20:41:16","A543","21:15:51","1","34",2016-02-22 20:41:16,2016-02-22 21:15:51,"3",FALSE,"A",2075,248,22
"2016/02/22","20:41:55","A544","21:15:56","4","34",2016-02-22 20:41:55,2016-02-22 21:15:56,"3",FALSE,"A",2041,348,39
"2016/02/22","20:41:57","A545","21:16:22","7","34",2016-02-22 20:41:57,2016-02-22 21:16:22,"3",FALSE,"A",2065,98,2
"2016/02/22","20:42:22","A546","21:16:34","3","34",2016-02-22 20:42:22,2016-02-22 21:16:34,"3",FALSE,"A",2052,126,25
"2016/02/22","20:42:29","A547","21:18:00","7","35",2016-02-22 20:42:29,2016-02-22 21:18:00,"3",FALSE,"A",2131,318,7
"2016/02/22","20:42:57","A548","21:18:40","3","35",2016-02-22 20:42:57,2016-02-22 21:18:40,"3",FALSE,"A",2143,15,28
"2016/02/22","20:43:34","A549","21:18:55","3","35",2016-02-22 20:43:34,2016-02-22 21:18:55,"3",FALSE,"A",2121,10,37
"2016/02/22","20:43:42","AP010","20:45:16","3","1",2016-02-22 20:43:42,2016-02-22 20:45:16,"3",TRUE,"AP",94,446,8
"2016/02/22","20:44:55","A550","21:19:43","9","34",2016-02-22 20:44:55,2016-02-22 21:19:43,"3",FALSE,"A",2088,34,73
"2016/02/22","20:45:22","A551","21:19:48","8","34",2016-02-22 20:45:22,2016-02-22 21:19:48,"3",FALSE,"A",2066,28,27
"2016/02/22","20:45:43","AP011","20:46:20","9","0",2016-02-22 20:45:43,2016-02-22 20:46:20,"3",TRUE,"AP",37,719,21
"2016/02/22","20:45:53","A552","21:19:59","1","34",2016-02-22 20:45:53,2016-02-22 21:19:59,"3",FALSE,"A",2046,268,10
"2016/02/22","20:45:56","A553","21:20:16","8","34",2016-02-22 20:45:56,2016-02-22 21:20:16,"3",FALSE,"A",2060,29,3
"2016/02/22","20:46:02","A554","21:20:17","9","34",2016-02-22 20:46:02,2016-02-22 21:20:17,"3",FALSE,"A",2055,43,6
"2016/02/22","20:46:07","A555","21:20:45","8","34",2016-02-22 20:46:07,2016-02-22 21:20:45,"3",FALSE,"A",2078,10,5
"2016/02/22","20:46:10","A556","21:20:55","8","34",2016-02-22 20:46:10,2016-02-22 21:20:55,"3",FALSE,"A",2085,36,3
"2016/02/22","20:46:15","A557","21:21:00","9","34",2016-02-22 20:46:15,2016-02-22 21:21:00,"3",FALSE,"A",2085,365,5
"2016/02/22","20:46:31","A558","21:21:31","8","35",2016-02-22 20:46:31,2016-02-22 21:21:31,"3",FALSE,"A",2100,1665,16
"2016/02/22","20:46:34","A559","21:21:44","4","35",2016-02-22 20:46:34,2016-02-22 21:21:44,"3",FALSE,"A",2110,188,3
"2016/02/22","20:46:51","A560","21:23:08","3","36",2016-02-22 20:46:51,2016-02-22 21:23:08,"3",FALSE,"A",2177,201,17
"2016/02/22","20:46:59","A561","21:23:18","7","36",2016-02-22 20:46:59,2016-02-22 21:23:18,"3",FALSE,"A",2179,96,8
"2016/02/22","20:47:10","E031","21:19:05","3","31",2016-02-22 20:47:10,2016-02-22 21:19:05,"3",FALSE,"E",1915,243,11
"2016/02/22","20:47:20","A562","21:24:27","1","37",2016-02-22 20:47:20,2016-02-22 21:24:27,"3",FALSE,"A",2227,743,10
"2016/02/22","20:47:26","A563","21:24:43","10","37",2016-02-22 20:47:26,2016-02-22 21:24:43,"3",FALSE,"A",2237,22,6
"2016/02/22","20:48:03","A564","21:24:52","4","36",2016-02-22 20:48:03,2016-02-22 21:24:52,"3",FALSE,"A",2209,24,37
"2016/02/22","20:48:11","A565","21:24:54","7","36",2016-02-22 20:48:11,2016-02-22 21:24:54,"3",FALSE,"A",2203,853,8
"2016/02/22","20:48:13","A566","21:25:05","10","36",2016-02-22 20:48:13,2016-02-22 21:25:05,"3",FALSE,"A",2212,255,2
"2016/02/22","20:48:32","A567","21:25:16","4","36",2016-02-22 20:48:32,2016-02-22 21:25:16,"3",FALSE,"A",2204,179,19
"2016/02/22","20:49:29","A568","21:26:29","3","37",2016-02-22 20:49:29,2016-02-22 21:26:29,"3",FALSE,"A",2220,620,57
"2016/02/22","20:49:38","A569","21:26:32","6","36",2016-02-22 20:49:38,2016-02-22 21:26:32,"3",FALSE,"A",2214,18,9
"2016/02/22","20:49:57","A570","21:26:50","6","36",2016-02-22 20:49:57,2016-02-22 21:26:50,"3",FALSE,"A",2213,240,19
"2016/02/22","20:50:19","A571","21:27:05","9","36",2016-02-22 20:50:19,2016-02-22 21:27:05,"3",FALSE,"A",2206,20,22
"2016/02/22","20:50:22","A572","21:27:25","9","37",2016-02-22 20:50:22,2016-02-22 21:27:25,"3",FALSE,"A",2223,15,3
"2016/02/22","20:50:35","A573","21:27:40","9","37",2016-02-22 20:50:35,2016-02-22 21:27:40,"3",FALSE,"A",2225,1399,13
"2016/02/22","20:50:46","A574","21:28:15","4","37",2016-02-22 20:50:46,2016-02-22 21:28:15,"3",FALSE,"A",2249,181,11
"2016/02/22","20:50:59","A575","21:29:20","10","38",2016-02-22 20:50:59,2016-02-22 21:29:20,"3",FALSE,"A",2301,10,13
"2016/02/22","20:51:14","A576","21:29:30","10","38",2016-02-22 20:51:14,2016-02-22 21:29:30,"3",FALSE,"A",2296,219,15
"2016/02/22","20:51:20","A577","21:30:50","6","39",2016-02-22 20:51:20,2016-02-22 21:30:50,"3",FALSE,"A",2370,10,6
"2016/02/22","20:51:57","A578","21:31:00","6","39",2016-02-22 20:51:57,2016-02-22 21:31:00,"3",FALSE,"A",2343,1598,37
"2016/02/22","20:52:14","A579","21:31:16","4","39",2016-02-22 20:52:14,2016-02-22 21:31:16,"3",FALSE,"A",2342,18,17
"2016/02/22","20:52:42","A580","21:31:34","4","38",2016-02-22 20:52:42,2016-02-22 21:31:34,"3",FALSE,"A",2332,11,28
"2016/02/22","20:53:08","AP012","20:53:15","1","0",2016-02-22 20:53:08,2016-02-22 20:53:15,"3",TRUE,"AP",7,187,26
"2016/02/22","20:53:14","A581","21:31:45","4","38",2016-02-22 20:53:14,2016-02-22 21:31:45,"3",FALSE,"A",2311,9,6
"2016/02/22","20:53:35","A582","21:31:54","4","38",2016-02-22 20:53:35,2016-02-22 21:31:54,"3",FALSE,"A",2299,9,21
"2016/02/22","20:53:45","AP013","20:56:06","10","2",2016-02-22 20:53:45,2016-02-22 20:56:06,"3",TRUE,"AP",141,1717,10
"2016/02/22","20:54:03","A583","21:32:03","4","38",2016-02-22 20:54:03,2016-02-22 21:32:03,"3",FALSE,"A",2280,98,18
"2016/02/22","20:54:15","A584","21:33:09","10","38",2016-02-22 20:54:15,2016-02-22 21:33:09,"3",FALSE,"A",2334,16,12
"2016/02/22","20:54:21","A585","21:33:25","10","39",2016-02-22 20:54:21,2016-02-22 21:33:25,"3",FALSE,"A",2344,13,6
"2016/02/22","20:54:24","A586","21:33:38","10","39",2016-02-22 20:54:24,2016-02-22 21:33:38,"3",FALSE,"A",2354,13,3
"2016/02/22","20:54:30","A587","21:33:41","4","39",2016-02-22 20:54:30,2016-02-22 21:33:41,"3",FALSE,"A",2351,23,6
"2016/02/22","20:54:49","A588","21:33:51","10","39",2016-02-22 20:54:49,2016-02-22 21:33:51,"3",FALSE,"A",2342,35,19
"2016/02/22","20:54:54","A589","21:34:04","4","39",2016-02-22 20:54:54,2016-02-22 21:34:04,"3",FALSE,"A",2350,8,5
"2016/02/22","20:55:07","A590","21:34:12","4","39",2016-02-22 20:55:07,2016-02-22 21:34:12,"3",FALSE,"A",2345,7,13
"2016/02/22","20:55:28","A591","21:34:19","4","38",2016-02-22 20:55:28,2016-02-22 21:34:19,"3",FALSE,"A",2331,313,21
"2016/02/22","20:55:32","A592","21:34:26","10","38",2016-02-22 20:55:32,2016-02-22 21:34:26,"3",FALSE,"A",2334,208,4
"2016/02/22","20:55:35","A593","21:36:49","3","41",2016-02-22 20:55:35,2016-02-22 21:36:49,"3",FALSE,"A",2474,272,3
"2016/02/22","20:55:43","A594","21:36:50","1","41",2016-02-22 20:55:43,2016-02-22 21:36:50,"3",FALSE,"A",2467,19,8
"2016/02/22","20:56:01","A595","21:37:09","1","41",2016-02-22 20:56:01,2016-02-22 21:37:09,"3",FALSE,"A",2468,397,18
"2016/02/22","20:56:08","A596","21:37:54","10","41",2016-02-22 20:56:08,2016-02-22 21:37:54,"3",FALSE,"A",2506,17,7
"2016/02/22","20:56:11","A597","21:38:11","10","42",2016-02-22 20:56:11,2016-02-22 21:38:11,"3",FALSE,"A",2520,18,3
"2016/02/22","20:56:19","A598","21:38:29","10","42",2016-02-22 20:56:19,2016-02-22 21:38:29,"3",FALSE,"A",2530,13,8
"2016/02/22","20:56:41","A599","21:38:42","10","42",2016-02-22 20:56:41,2016-02-22 21:38:42,"3",FALSE,"A",2521,11,22
"2016/02/22","20:56:45","A600","21:38:53","10","42",2016-02-22 20:56:45,2016-02-22 21:38:53,"3",FALSE,"A",2528,10,4
"2016/02/22","20:56:59","A601","21:39:03","10","42",2016-02-22 20:56:59,2016-02-22 21:39:03,"3",FALSE,"A",2524,227,14
"2016/02/22","20:59:24","E032","21:19:58","16","20",2016-02-22 20:59:24,2016-02-22 21:19:58,"3",FALSE,"E",1234,5,145
"2016/02/22","20:59:40","A602","21:39:07","7","39",2016-02-22 20:59:40,2016-02-22 21:39:07,"3",FALSE,"A",2367,17,16
"2016/02/23","20:00:07","A413","20:19:23","10","19",2016-02-23 20:00:07,2016-02-23 20:19:23,"3",FALSE,"A",1156,18,118
"2016/02/23","20:05:59","A414","20:19:41","10","13",2016-02-23 20:05:59,2016-02-23 20:19:41,"3",FALSE,"A",822,497,352
"2016/02/23","20:10:02","A415","20:21:13","3","11",2016-02-23 20:10:02,2016-02-23 20:21:13,"3",FALSE,"A",671,1884,243
"2016/02/23","20:11:21","A416","20:22:45","9","11",2016-02-23 20:11:21,2016-02-23 20:22:45,"3",FALSE,"A",684,360,79
"2016/02/23","20:16:50","A417","20:23:21","1","6",2016-02-23 20:16:50,2016-02-23 20:23:21,"3",FALSE,"A",391,131,329
"2016/02/23","20:17:31","A418","20:25:32","1","8",2016-02-23 20:17:31,2016-02-23 20:25:32,"3",FALSE,"A",481,424,41
"2016/02/23","20:18:26","A419","20:26:20","8","7",2016-02-23 20:18:26,2016-02-23 20:26:20,"3",FALSE,"A",474,251,55
"2016/02/23","20:19:57","A420","20:27:58","10","8",2016-02-23 20:19:57,2016-02-23 20:27:58,"3",FALSE,"A",481,254,91
"2016/02/23","20:22:00","A421","20:28:38","7","6",2016-02-23 20:22:00,2016-02-23 20:28:38,"3",FALSE,"A",398,383,123
"2016/02/23","20:24:20","A422","20:28:45","9","4",2016-02-23 20:24:20,2016-02-23 20:28:45,"3",FALSE,"A",265,13,140
"2016/02/23","20:25:43","A423","20:28:58","9","3",2016-02-23 20:25:43,2016-02-23 20:28:58,"3",FALSE,"A",195,519,83
"2016/02/23","20:26:01","A424","20:30:08","4","4",2016-02-23 20:26:01,2016-02-23 20:30:08,"3",FALSE,"A",247,208,18
"2016/02/23","20:26:05","A425","20:30:31","8","4",2016-02-23 20:26:05,2016-02-23 20:30:31,"3",FALSE,"A",266,281,4
"2016/02/23","20:26:10","A426","20:32:12","10","6",2016-02-23 20:26:10,2016-02-23 20:32:12,"3",FALSE,"A",362,400,5
"2016/02/23","20:27:16","A427","20:32:36","1","5",2016-02-23 20:27:16,2016-02-23 20:32:36,"3",FALSE,"A",320,246,66
"2016/02/23","20:27:29","A428","20:33:36","4","6",2016-02-23 20:27:29,2016-02-23 20:33:36,"3",FALSE,"A",367,204,13
"2016/02/23","20:27:39","A429","20:35:01","7","7",2016-02-23 20:27:39,2016-02-23 20:35:01,"3",FALSE,"A",442,380,10
"2016/02/23","20:28:49","A430","20:35:12","8","6",2016-02-23 20:28:49,2016-02-23 20:35:12,"3",FALSE,"A",383,121,70
"2016/02/23","20:30:00","A431","20:36:42","1","6",2016-02-23 20:30:00,2016-02-23 20:36:42,"3",FALSE,"A",402,451,71
"2016/02/23","20:30:24","A432","20:37:00","4","6",2016-02-23 20:30:24,2016-02-23 20:37:00,"3",FALSE,"A",396,115,24
"2016/02/23","20:30:29","A433","20:37:13","8","6",2016-02-23 20:30:29,2016-02-23 20:37:13,"3",FALSE,"A",404,812,5
"2016/02/23","20:30:33","A434","20:37:37","9","7",2016-02-23 20:30:33,2016-02-23 20:37:37,"3",FALSE,"A",424,340,4
"2016/02/23","20:30:36","A435","20:38:52","10","8",2016-02-23 20:30:36,2016-02-23 20:38:52,"3",FALSE,"A",496,377,3
"2016/02/23","20:32:28","A436","20:38:55","4","6",2016-02-23 20:32:28,2016-02-23 20:38:55,"3",FALSE,"A",387,294,112
"2016/02/23","20:32:38","A437","20:41:21","7","8",2016-02-23 20:32:38,2016-02-23 20:41:21,"3",FALSE,"A",523,26,10
"2016/02/23","20:32:57","A438","20:41:47","7","8",2016-02-23 20:32:57,2016-02-23 20:41:47,"3",FALSE,"A",530,125,19
"2016/02/23","20:34:01","A439","20:43:17","9","9",2016-02-23 20:34:01,2016-02-23 20:43:17,"3",FALSE,"A",556,572,64
"2016/02/23","20:36:00","A440","20:43:52","7","7",2016-02-23 20:36:00,2016-02-23 20:43:52,"3",FALSE,"A",472,537,119
"2016/02/23","20:36:02","A441","20:44:13","1","8",2016-02-23 20:36:02,2016-02-23 20:44:13,"3",FALSE,"A",491,93,2
"2016/02/23","20:37:32","A442","20:45:09","10","7",2016-02-23 20:37:32,2016-02-23 20:45:09,"3",FALSE,"A",457,411,90
"2016/02/23","20:38:18","A443","20:45:46","1","7",2016-02-23 20:38:18,2016-02-23 20:45:46,"3",FALSE,"A",448,321,46
"2016/02/23","20:38:45","A444","20:47:15","4","8",2016-02-23 20:38:45,2016-02-23 20:47:15,"3",FALSE,"A",510,65,27
"2016/02/23","20:39:32","A445","20:48:20","4","8",2016-02-23 20:39:32,2016-02-23 20:48:20,"3",FALSE,"A",528,44,47
"2016/02/23","20:39:54","A446","20:49:04","4","9",2016-02-23 20:39:54,2016-02-23 20:49:04,"3",FALSE,"A",550,47,22
"2016/02/23","20:40:00","A447","20:49:51","4","9",2016-02-23 20:40:00,2016-02-23 20:49:51,"3",FALSE,"A",591,151,6
"2016/02/23","20:40:04","A448","20:50:45","8","10",2016-02-23 20:40:04,2016-02-23 20:50:45,"3",FALSE,"A",641,271,4
"2016/02/23","20:40:11","A449","20:51:07","1","10",2016-02-23 20:40:11,2016-02-23 20:51:07,"3",FALSE,"A",656,257,7
"2016/02/23","20:40:39","A450","20:52:00","10","11",2016-02-23 20:40:39,2016-02-23 20:52:00,"3",FALSE,"A",681,368,28
"2016/02/23","20:40:46","A451","20:52:19","6","11",2016-02-23 20:40:46,2016-02-23 20:52:19,"3",FALSE,"A",693,443,7
"2016/02/23","20:40:57","A452","20:52:22","4","11",2016-02-23 20:40:57,2016-02-23 20:52:22,"3",FALSE,"A",685,304,11
"2016/02/23","20:41:07","A453","20:52:49","9","11",2016-02-23 20:41:07,2016-02-23 20:52:49,"3",FALSE,"A",702,256,10
"2016/02/23","20:41:11","A454","20:52:49","7","11",2016-02-23 20:41:11,2016-02-23 20:52:49,"3",FALSE,"A",698,369,4
"2016/02/23","20:41:17","A455","20:55:16","8","13",2016-02-23 20:41:17,2016-02-23 20:55:16,"3",FALSE,"A",839,2092,6
"2016/02/23","20:41:20","A456","20:55:24","1","14",2016-02-23 20:41:20,2016-02-23 20:55:24,"3",FALSE,"A",844,24,3
"2016/02/23","20:42:06","A457","20:55:48","1","13",2016-02-23 20:42:06,2016-02-23 20:55:48,"3",FALSE,"A",822,195,46
"2016/02/23","20:42:59","A458","20:56:45","3","13",2016-02-23 20:42:59,2016-02-23 20:56:45,"3",FALSE,"A",826,331,53
"2016/02/23","20:43:36","AP006","20:43:49","4","0",2016-02-23 20:43:36,2016-02-23 20:43:49,"3",TRUE,"AP",13,206,37
"2016/02/23","20:44:02","A459","20:57:05","9","13",2016-02-23 20:44:02,2016-02-23 20:57:05,"3",FALSE,"A",783,15,26
"2016/02/23","20:44:07","A460","20:57:20","9","13",2016-02-23 20:44:07,2016-02-23 20:57:20,"3",FALSE,"A",793,350,5
"2016/02/23","20:44:31","A461","20:57:26","4","12",2016-02-23 20:44:31,2016-02-23 20:57:26,"3",FALSE,"A",775,17,24
"2016/02/23","20:44:36","A462","20:57:43","4","13",2016-02-23 20:44:36,2016-02-23 20:57:43,"3",FALSE,"A",787,11,5
"2016/02/23","20:44:42","A463","20:57:54","4","13",2016-02-23 20:44:42,2016-02-23 20:57:54,"3",FALSE,"A",792,140,6
"2016/02/23","20:44:47","A464","20:58:08","10","13",2016-02-23 20:44:47,2016-02-23 20:58:08,"3",FALSE,"A",801,300,5
"2016/02/23","20:44:53","A465","20:58:58","7","14",2016-02-23 20:44:53,2016-02-23 20:58:58,"3",FALSE,"A",845,526,6
"2016/02/23","20:44:59","A466","20:59:03","1","14",2016-02-23 20:44:59,2016-02-23 20:59:03,"3",FALSE,"A",844,319,6
"2016/02/23","20:45:02","A467","20:59:42","6","14",2016-02-23 20:45:02,2016-02-23 20:59:42,"3",FALSE,"A",880,211,3
"2016/02/23","20:45:07","A468","21:00:14","4","15",2016-02-23 20:45:07,2016-02-23 21:00:14,"3",FALSE,"A",907,145,5
"2016/02/23","20:45:10","E017","20:51:36","16","6",2016-02-23 20:45:10,2016-02-23 20:51:36,"3",FALSE,"E",386,238,3
"2016/02/23","20:45:21","A469","21:02:16","3","16",2016-02-23 20:45:21,2016-02-23 21:02:16,"3",FALSE,"A",1015,230,11
"2016/02/23","20:45:27","A470","21:02:39","4","17",2016-02-23 20:45:27,2016-02-23 21:02:39,"3",FALSE,"A",1032,12,6
"2016/02/23","20:45:34","A471","21:02:51","4","17",2016-02-23 20:45:34,2016-02-23 21:02:51,"3",FALSE,"A",1037,129,7
"2016/02/23","20:45:40","A472","21:03:08","10","17",2016-02-23 20:45:40,2016-02-23 21:03:08,"3",FALSE,"A",1048,19,6
"2016/02/23","20:45:46","A473","21:03:10","9","17",2016-02-23 20:45:46,2016-02-23 21:03:10,"3",FALSE,"A",1044,268,6
"2016/02/23","20:45:52","A474","21:03:13","6","17",2016-02-23 20:45:52,2016-02-23 21:03:13,"3",FALSE,"A",1041,204,6
"2016/02/23","20:45:57","A475","21:03:27","10","17",2016-02-23 20:45:57,2016-02-23 21:03:27,"3",FALSE,"A",1050,718,5
"2016/02/23","20:46:02","A476","21:04:22","1","18",2016-02-23 20:46:02,2016-02-23 21:04:22,"3",FALSE,"A",1100,253,5
"2016/02/23","20:46:11","A477","21:05:00","4","18",2016-02-23 20:46:11,2016-02-23 21:05:00,"3",FALSE,"A",1129,100,9
"2016/02/23","20:46:31","A478","21:06:06","3","19",2016-02-23 20:46:31,2016-02-23 21:06:06,"3",FALSE,"A",1175,284,20
"2016/02/23","20:46:40","A479","21:06:37","6","19",2016-02-23 20:46:40,2016-02-23 21:06:37,"3",FALSE,"A",1197,346,9
"2016/02/23","20:46:48","A480","21:06:40","4","19",2016-02-23 20:46:48,2016-02-23 21:06:40,"3",FALSE,"A",1192,12,8
"2016/02/23","20:46:53","A481","21:06:52","4","19",2016-02-23 20:46:53,2016-02-23 21:06:52,"3",FALSE,"A",1199,113,5
"2016/02/23","20:48:18","E018","20:55:34","16","7",2016-02-23 20:48:18,2016-02-23 20:55:34,"3",FALSE,"E",436,2501,85
"2016/02/23","20:48:25","A482","21:07:38","9","19",2016-02-23 20:48:25,2016-02-23 21:07:38,"3",FALSE,"A",1153,482,7
"2016/02/23","20:49:04","A483","21:07:44","7","18",2016-02-23 20:49:04,2016-02-23 21:07:44,"3",FALSE,"A",1120,99,39
"2016/02/23","20:49:18","A484","21:08:35","1","19",2016-02-23 20:49:18,2016-02-23 21:08:35,"3",FALSE,"A",1157,9,14
"2016/02/23","20:49:34","A485","21:08:44","1","19",2016-02-23 20:49:34,2016-02-23 21:08:44,"3",FALSE,"A",1150,14,16
"2016/02/23","20:50:11","A486","21:08:45","4","18",2016-02-23 20:50:11,2016-02-23 21:08:45,"3",FALSE,"A",1114,194,37
"2016/02/23","20:50:37","A487","21:08:58","1","18",2016-02-23 20:50:37,2016-02-23 21:08:58,"3",FALSE,"A",1101,153,26
"2016/02/23","20:50:42","A488","21:09:23","7","18",2016-02-23 20:50:42,2016-02-23 21:09:23,"3",FALSE,"A",1121,475,5
"2016/02/23","20:50:49","A489","21:10:50","3","20",2016-02-23 20:50:49,2016-02-23 21:10:50,"3",FALSE,"A",1201,445,7
"2016/02/23","20:51:16","A490","21:11:31","1","20",2016-02-23 20:51:16,2016-02-23 21:11:31,"3",FALSE,"A",1215,10,27
"2016/02/23","20:51:32","A491","21:11:41","1","20",2016-02-23 20:51:32,2016-02-23 21:11:41,"3",FALSE,"A",1209,11,16
"2016/02/23","20:51:35","A492","21:11:52","1","20",2016-02-23 20:51:35,2016-02-23 21:11:52,"3",FALSE,"A",1217,254,3
"2016/02/23","20:51:40","A493","21:11:59","4","20",2016-02-23 20:51:40,2016-02-23 21:11:59,"3",FALSE,"A",1219,195,5
"2016/02/23","20:51:52","A494","21:12:23","6","20",2016-02-23 20:51:52,2016-02-23 21:12:23,"3",FALSE,"A",1231,477,12
"2016/02/23","20:52:12","A495","21:15:14","4","23",2016-02-23 20:52:12,2016-02-23 21:15:14,"3",FALSE,"A",1382,14,20
"2016/02/23","20:52:16","EP003","20:52:37","3","0",2016-02-23 20:52:16,2016-02-23 20:52:37,"3",TRUE,"EP",21,248,4
"2016/02/23","20:52:28","A496","21:15:25","10","22",2016-02-23 20:52:28,2016-02-23 21:15:25,"3",FALSE,"A",1377,15,12
"2016/02/23","20:52:37","A497","21:15:28","4","22",2016-02-23 20:52:37,2016-02-23 21:15:28,"3",FALSE,"A",1371,1024,9
"2016/02/23","20:53:05","A498","21:15:40","9","22",2016-02-23 20:53:05,2016-02-23 21:15:40,"3",FALSE,"A",1355,257,28
"2016/02/23","20:53:14","A499","21:15:40","10","22",2016-02-23 20:53:14,2016-02-23 21:15:40,"3",FALSE,"A",1346,920,9
"2016/02/23","20:53:25","A500","21:16:06","1","22",2016-02-23 20:53:25,2016-02-23 21:16:06,"3",FALSE,"A",1361,2082,11
"2016/02/23","20:53:35","A501","21:17:18","7","23",2016-02-23 20:53:35,2016-02-23 21:17:18,"3",FALSE,"A",1423,403,10
"2016/02/23","20:54:06","A502","21:18:15","3","24",2016-02-23 20:54:06,2016-02-23 21:18:15,"3",FALSE,"A",1449,108,31
"2016/02/23","20:55:04","A503","21:19:57","9","24",2016-02-23 20:55:04,2016-02-23 21:19:57,"3",FALSE,"A",1493,17,58
"2016/02/23","20:55:07","A504","21:20:03","3","24",2016-02-23 20:55:07,2016-02-23 21:20:03,"3",FALSE,"A",1496,403,3
"2016/02/23","20:55:43","A505","21:20:14","9","24",2016-02-23 20:55:43,2016-02-23 21:20:14,"3",FALSE,"A",1471,237,36
"2016/02/23","20:55:50","A506","21:20:20","6","24",2016-02-23 20:55:50,2016-02-23 21:20:20,"3",FALSE,"A",1470,10,7
"2016/02/23","20:55:59","A507","21:20:30","6","24",2016-02-23 20:55:59,2016-02-23 21:20:30,"3",FALSE,"A",1471,191,9
"2016/02/23","20:56:26","A508","21:23:41","6","27",2016-02-23 20:56:26,2016-02-23 21:23:41,"3",FALSE,"A",1635,326,27
"2016/02/23","20:56:37","A509","21:24:01","7","27",2016-02-23 20:56:37,2016-02-23 21:24:01,"3",FALSE,"A",1644,283,11
