"round";"time";"type";"clientNum";"chamada";"busyServers";"queueSize";"numDelayed";"numServed";"cumD";"cumQ";"cumB"
35;2016-06-01 18:16:57;"arrive";16;"A";4;0;3;20;54;54;5661
35;2016-06-01 18:17:06;"arrive";17;"A";5;0;3;20;54;54;5697
35;2016-06-01 18:17:31;"arrive";18;"A";6;0;3;20;54;54;5822
35;2016-06-01 18:18:06;"depart";15;"A";5;0;3;21;54;54;6032
35;2016-06-01 18:19:44;"arrive";19;"A";6;0;3;21;54;54;6522
35;2016-06-01 18:20:11;"depart";3;"A";5;0;3;22;54;54;6684
35;2016-06-01 18:21:23;"arrive";20;"A";6;0;3;22;54;54;7044
35;2016-06-01 18:22:16;"arrive";21;"A";7;0;3;22;54;54;7362
35;2016-06-01 18:22:41;"depart";16;"A";6;0;3;23;54;54;7537
35;2016-06-01 18:22:53;"arrive";22;"A";7;0;3;23;54;54;7609
35;2016-06-01 18:23:01;"arrive";23;"A";8;0;3;23;54;54;7665
35;2016-06-01 18:23:06;"arrive";24;"A";9;0;3;23;54;54;7705
35;2016-06-01 18:23:20;"depart";21;"A";8;0;3;24;54;54;7831
35;2016-06-01 18:24:41;"depart";19;"A";7;0;3;25;54;54;8479
35;2016-06-01 18:25:58;"arrive";25;"A";8;0;3;25;54;54;9018
35;2016-06-01 18:26:01;"arrive";26;"A";9;0;3;25;54;54;9042
35;2016-06-01 18:26:59;"depart";24;"A";8;0;3;26;54;54;9564
35;2016-06-01 18:28:15;"arrive";27;"A";9;0;3;26;54;54;10172
35;2016-06-01 18:28:25;"arrive";28;"A";9;1;3;26;54;54;10262
35;2016-06-01 18:28:28;"depart";26;"A";9;0;4;27;57;57;10289
35;2016-06-01 18:28:34;"depart";22;"A";8;0;4;28;57;57;10343
35;2016-06-01 18:28:41;"arrive";29;"A";9;0;4;28;57;57;10399
35;2016-06-01 18:28:50;"arrive";30;"A";9;1;4;28;57;57;10480
35;2016-06-01 18:29:28;"depart";28;"A";9;0;5;29;95;95;10822
35;2016-06-01 18:29:59;"depart";18;"A";8;0;5;30;95;95;11101
35;2016-06-01 18:31:02;"depart";27;"A";7;0;5;31;95;95;11605
35;2016-06-01 18:31:41;"arrive";31;"A";8;0;5;31;95;95;11878
35;2016-06-01 18:32:46;"depart";31;"A";7;0;5;32;95;95;12398
35;2016-06-01 18:33:16;"depart";17;"A";6;0;5;33;95;95;12608
35;2016-06-01 18:33:22;"depart";25;"A";5;0;5;34;95;95;12644
35;2016-06-01 18:38:20;"depart";29;"A";4;0;5;35;95;95;14134
35;2016-06-01 18:38:47;"arrive";32;"A";5;0;5;35;95;95;14242
35;2016-06-01 18:39:20;"arrive";33;"A";6;0;5;35;95;95;14407
35;2016-06-01 18:39:50;"depart";23;"A";5;0;5;36;95;95;14587
35;2016-06-01 18:40:44;"depart";32;"A";4;0;5;37;95;95;14857
35;2016-06-01 18:41:45;"arrive";34;"A";5;0;5;37;95;95;15101
35;2016-06-01 18:42:33;"arrive";35;"A";6;0;5;37;95;95;15341
35;2016-06-01 18:43:12;"arrive";36;"A";7;0;5;37;95;95;15575
35;2016-06-01 18:43:28;"arrive";37;"A";8;0;5;37;95;95;15687
35;2016-06-01 18:43:45;"arrive";38;"A";9;0;5;37;95;95;15823
35;2016-06-01 18:45:02;"depart";38;"A";8;0;5;38;95;95;16516
35;2016-06-01 18:45:27;"depart";34;"A";7;0;5;39;95;95;16716
35;2016-06-01 18:45:43;"arrive";39;"A";8;0;5;39;95;95;16828
35;2016-06-01 18:47:52;"depart";36;"A";7;0;5;40;95;95;17860
35;2016-06-01 18:47:56;"arrive";40;"A";8;0;5;40;95;95;17888
35;2016-06-01 18:47:59;"depart";30;"A";7;0;5;41;95;95;17912
35;2016-06-01 18:48:04;"arrive";41;"A";8;0;5;41;95;95;17947
35;2016-06-01 18:48:32;"arrive";42;"A";9;0;5;41;95;95;18171
35;2016-06-01 18:48:40;"arrive";43;"A";9;1;5;41;95;95;18243
35;2016-06-01 18:48:42;"depart";33;"A";9;0;6;42;97;97;18261
35;2016-06-01 18:49:22;"depart";37;"A";8;0;6;43;97;97;18621
35;2016-06-01 18:50:00;"depart";43;"A";7;0;6;44;97;97;18925
35;2016-06-01 18:50:33;"depart";20;"A";6;0;6;45;97;97;19156
35;2016-06-01 18:51:01;"depart";40;"A";5;0;6;46;97;97;19324
35;2016-06-01 18:52:17;"depart";39;"A";4;0;6;47;97;97;19704
35;2016-06-01 18:54:54;"arrive";44;"A";5;0;6;47;97;97;20332
35;2016-06-01 18:55:25;"depart";42;"A";4;0;6;48;97;97;20487
35;2016-06-01 18:55:40;"depart";44;"A";3;0;6;49;97;97;20547
35;2016-06-01 18:56:11;"arrive";45;"A";4;0;6;49;97;97;20640
35;2016-06-01 18:56:22;"arrive";46;"A";5;0;6;49;97;97;20684
35;2016-06-01 18:56:28;"depart";45;"A";4;0;6;50;97;97;20714
35;2016-06-01 18:59:01;"arrive";47;"A";5;0;6;50;97;97;21326
35;2016-06-01 18:59:03;"depart";41;"A";4;0;6;51;97;97;21336
35;2016-06-01 19:00:41;"depart";35;"A";3;0;6;52;97;97;21728
36;2016-06-01 18:00:00;"start";0;"";7;1;0;0;0;0;0
36;2016-06-01 18:00:28;"arrive";1;"A";8;1;0;0;0;28;196
36;2016-06-01 18:00:34;"arrive";2;"A";9;1;0;0;0;34;244
36;2016-06-01 18:00:40;"depart";-3;"I";9;0;1;1;40;40;298
36;2016-06-01 18:00:47;"arrive";3;"A";9;1;1;1;40;40;361
36;2016-06-01 18:01:09;"arrive";4;"A";9;2;1;1;40;62;559
36;2016-06-01 18:01:14;"depart";-7;"I";9;1;2;2;67;72;604
36;2016-06-01 18:02:31;"arrive";5;"A";9;2;2;2;67;149;1297
36;2016-06-01 18:02:37;"arrive";6;"AP";9;3;2;2;67;161;1351
36;2016-06-01 18:02:50;"arrive";7;"A";9;4;2;2;67;200;1468
36;2016-06-01 18:03:11;"arrive";8;"A";9;5;2;2;67;284;1657
36;2016-06-01 18:03:26;"arrive";9;"A";9;6;2;2;67;359;1792
36;2016-06-01 18:03:32;"arrive";10;"A";9;7;2;2;67;395;1846
36;2016-06-01 18:03:37;"depart";3;"A";9;6;3;3;127;430;1891
36;2016-06-01 18:03:47;"arrive";11;"A";9;7;3;3;127;490;1981
36;2016-06-01 18:04:02;"arrive";12;"A";9;8;3;3;127;595;2116
36;2016-06-01 18:04:07;"depart";6;"AP";9;7;4;4;305;635;2161
36;2016-06-01 18:04:34;"arrive";13;"A";9;8;4;4;305;824;2404
36;2016-06-01 18:04:49;"arrive";14;"A";9;9;4;4;305;944;2539
36;2016-06-01 18:04:54;"depart";-1;"I";9;8;5;5;448;989;2584
36;2016-06-01 18:05:31;"arrive";15;"A";9;9;5;5;448;1285;2917
36;2016-06-01 18:06:05;"arrive";16;"A";9;10;5;5;448;1591;3223
36;2016-06-01 18:06:13;"depart";2;"A";9;9;6;6;651;1671;3295
36;2016-06-01 18:06:28;"depart";-2;"I";9;8;7;7;848;1806;3430
36;2016-06-01 18:06:43;"depart";5;"A";9;7;8;8;1045;1926;3565
36;2016-06-01 18:06:55;"arrive";17;"A";9;8;8;8;1045;2010;3673
36;2016-06-01 18:06:57;"depart";-8;"I";9;7;9;9;1250;2026;3691
36;2016-06-01 18:07:26;"depart";7;"A";9;6;10;10;1469;2229;3952
36;2016-06-01 18:08:03;"depart";-5;"I";9;5;11;11;1710;2451;4285
36;2016-06-01 18:08:46;"arrive";18;"A";9;6;11;11;1710;2666;4672
36;2016-06-01 18:09:31;"arrive";19;"A";9;7;11;11;1710;2936;5077
36;2016-06-01 18:09:40;"depart";10;"A";9;6;12;12;2016;2999;5158
36;2016-06-01 18:09:42;"depart";9;"A";9;5;13;13;2309;3011;5176
36;2016-06-01 18:10:25;"depart";13;"A";9;4;14;14;2603;3226;5563
36;2016-06-01 18:10:30;"arrive";20;"A";9;5;14;14;2603;3246;5608
36;2016-06-01 18:10:45;"arrive";21;"A";9;6;14;14;2603;3321;5743
36;2016-06-01 18:10:50;"depart";-4;"I";9;5;15;15;2888;3351;5788
36;2016-06-01 18:11:04;"arrive";22;"A";9;6;15;15;2888;3421;5914
36;2016-06-01 18:11:38;"arrive";23;"A";9;7;15;15;2888;3625;6220
36;2016-06-01 18:11:58;"arrive";24;"A";9;8;15;15;2888;3765;6400
36;2016-06-01 18:12:47;"depart";-6;"I";9;7;16;16;3240;4157;6841
36;2016-06-01 18:12:59;"depart";11;"A";9;6;17;17;3493;4241;6949
36;2016-06-01 18:13:33;"depart";16;"A";9;5;18;18;3735;4445;7255
36;2016-06-01 18:13:47;"arrive";25;"A";9;6;18;18;3735;4515;7381
36;2016-06-01 18:14:22;"arrive";26;"A";9;7;18;18;3735;4725;7696
36;2016-06-01 18:14:32;"depart";19;"A";9;6;19;19;3977;4795;7786
36;2016-06-01 18:14:47;"arrive";27;"A";9;7;19;19;3977;4885;7921
36;2016-06-01 18:15:11;"arrive";28;"A";9;8;19;19;3977;5053;8137
36;2016-06-01 18:15:39;"depart";15;"A";9;7;20;20;4271;5277;8389
36;2016-06-01 18:15:41;"depart";12;"A";9;6;21;21;4548;5291;8407
36;2016-06-01 18:16:00;"arrive";29;"A";9;7;21;21;4548;5405;8578
36;2016-06-01 18:16:08;"depart";17;"A";9;6;22;22;4818;5461;8650
36;2016-06-01 18:16:14;"arrive";30;"A";9;7;22;22;4818;5497;8704
36;2016-06-01 18:16:16;"depart";22;"A";9;6;23;23;5076;5511;8722
36;2016-06-01 18:16:48;"depart";4;"A";9;5;24;24;5257;5703;9010
36;2016-06-01 18:17:32;"depart";18;"A";9;4;25;25;5447;5923;9406
36;2016-06-01 18:17:34;"arrive";31;"A";9;5;25;25;5447;5931;9424
36;2016-06-01 18:18:04;"arrive";32;"A";9;6;25;25;5447;6081;9694
36;2016-06-01 18:18:26;"depart";24;"A";9;5;26;26;5666;6213;9892
36;2016-06-01 18:18:35;"arrive";33;"A";9;6;26;26;5666;6258;9973
36;2016-06-01 18:18:40;"depart";14;"A";9;5;27;27;5875;6288;10018
36;2016-06-01 18:18:41;"arrive";34;"A";9;6;27;27;5875;6293;10027
36;2016-06-01 18:19:15;"depart";26;"A";9;5;28;28;6070;6497;10333
36;2016-06-01 18:20:06;"arrive";35;"A";9;6;28;28;6070;6752;10792
36;2016-06-01 18:20:22;"arrive";36;"A";9;7;28;28;6070;6848;10936
36;2016-06-01 18:20:39;"arrive";37;"A";9;8;28;28;6070;6967;11089
36;2016-06-01 18:20:54;"arrive";38;"A";9;9;28;28;6070;7087;11224
36;2016-06-01 18:21:11;"arrive";39;"A";9;10;28;28;6070;7240;11377
36;2016-06-01 18:21:39;"arrive";40;"A";9;11;28;28;6070;7520;11629
36;2016-06-01 18:21:54;"depart";23;"A";9;10;29;29;6410;7685;11764
36;2016-06-01 18:22:25;"arrive";41;"A";9;11;29;29;6410;7995;12043
36;2016-06-01 18:22:27;"depart";8;"A";9;10;30;30;6703;8017;12061
36;2016-06-01 18:23:23;"depart";28;"A";9;9;31;31;7022;8577;12565
36;2016-06-01 18:23:26;"depart";30;"A";9;8;32;32;7313;8604;12592
36;2016-06-01 18:24:14;"arrive";42;"A";9;9;32;32;7313;8988;13024
36;2016-06-01 18:25:11;"arrive";43;"A";9;10;32;32;7313;9501;13537
36;2016-06-01 18:25:18;"depart";20;"A";9;9;33;33;7710;9571;13600
36;2016-06-01 18:25:52;"arrive";44;"A";9;10;33;33;7710;9877;13906
36;2016-06-01 18:26:22;"arrive";45;"A";9;11;33;33;7710;10177;14176
36;2016-06-01 18:26:26;"arrive";46;"A";9;12;33;33;7710;10221;14212
36;2016-06-01 18:27:05;"depart";34;"A";9;11;34;34;8129;10689;14563
36;2016-06-01 18:27:26;"depart";32;"A";9;10;35;35;8553;10920;14752
36;2016-06-01 18:28:02;"arrive";47;"A";9;11;35;35;8553;11280;15076
36;2016-06-01 18:28:06;"arrive";48;"A";9;12;35;35;8553;11324;15112
36;2016-06-01 18:28:17;"arrive";49;"A";9;13;35;35;8553;11456;15211
36;2016-06-01 18:28:20;"depart";33;"A";9;12;36;36;9014;11495;15238
36;2016-06-01 18:28:39;"depart";35;"A";9;11;37;37;9479;11723;15409
36;2016-06-01 18:28:44;"arrive";50;"A";9;12;37;37;9479;11778;15454
36;2016-06-01 18:28:57;"arrive";51;"A";9;13;37;37;9479;11934;15571
36;2016-06-01 18:29:15;"depart";21;"A";9;12;38;38;9963;12168;15733
36;2016-06-01 18:29:25;"arrive";52;"A";9;13;38;38;9963;12288;15823
36;2016-06-01 18:29:51;"depart";29;"A";9;12;39;39;10455;12626;16057
36;2016-06-01 18:30:47;"depart";37;"A";9;11;40;40;10957;13298;16561
36;2016-06-01 18:30:56;"depart";27;"A";9;10;41;41;11359;13397;16642
36;2016-06-01 18:32:29;"depart";39;"A";9;9;42;42;11797;14327;17479
36;2016-06-01 18:32:38;"arrive";53;"A";9;10;42;42;11797;14408;17560
36;2016-06-01 18:32:47;"arrive";54;"A";9;11;42;42;11797;14498;17641
36;2016-06-01 18:34:09;"depart";42;"A";9;10;43;43;12294;15400;18379
36;2016-06-01 18:35:51;"depart";38;"A";9;9;44;44;12863;16420;19297
36;2016-06-01 18:35:57;"arrive";55;"A";9;10;44;44;12863;16474;19351
36;2016-06-01 18:36:11;"arrive";56;"A";9;11;44;44;12863;16614;19477
36;2016-06-01 18:36:28;"depart";43;"A";9;10;45;45;13465;16801;19630
36;2016-06-01 18:38:35;"arrive";57;"A";9;11;45;45;13465;18071;20773
36;2016-06-01 18:39:11;"arrive";58;"A";9;12;45;45;13465;18467;21097
36;2016-06-01 18:39:36;"depart";36;"A";9;11;46;46;14159;18767;21322
36;2016-06-01 18:39:46;"depart";1;"A";9;10;47;47;14859;18877;21412
36;2016-06-01 18:40:09;"arrive";59;"A";9;11;47;47;14859;19107;21619
36;2016-06-01 18:40:29;"depart";48;"A";9;10;48;48;15591;19327;21799
36;2016-06-01 18:40:44;"depart";44;"A";9;9;49;49;16311;19477;21934
36;2016-06-01 18:41:04;"depart";46;"A";9;8;50;50;17038;19657;22114
36;2016-06-01 18:44:00;"arrive";60;"A";9;9;50;50;17038;21065;23698
36;2016-06-01 18:44:03;"depart";31;"A";9;8;51;51;17916;21092;23725
36;2016-06-01 18:44:41;"arrive";61;"A";9;9;51;51;17916;21396;24067
36;2016-06-01 18:44:53;"depart";41;"A";9;8;52;52;18651;21504;24175
36;2016-06-01 18:45:43;"arrive";62;"A";9;9;52;52;18651;21904;24625
36;2016-06-01 18:45:53;"arrive";63;"A";9;10;52;52;18651;21994;24715
36;2016-06-01 18:46:14;"arrive";64;"A";9;11;52;52;18651;22204;24904
36;2016-06-01 18:46:22;"arrive";65;"A";9;12;52;52;18651;22292;24976
36;2016-06-01 18:46:26;"depart";45;"A";9;11;53;53;19470;22340;25012
36;2016-06-01 18:46:41;"arrive";66;"A";9;12;53;53;19470;22505;25147
36;2016-06-01 18:46:47;"arrive";67;"A";9;13;53;53;19470;22577;25201
36;2016-06-01 18:47:39;"depart";40;"A";9;12;54;54;20172;23253;25669
36;2016-06-01 18:47:41;"arrive";68;"A";9;13;54;54;20172;23277;25687
36;2016-06-01 18:48:10;"arrive";69;"A";9;14;54;54;20172;23654;25948
36;2016-06-01 18:48:46;"arrive";70;"A";9;15;54;54;20172;24158;26272
36;2016-06-01 18:49:18;"arrive";71;"A";9;16;54;54;20172;24638;26560
36;2016-06-01 18:49:26;"depart";47;"A";9;15;55;55;20967;24766;26632
36;2016-06-01 18:49:40;"depart";51;"A";9;14;56;56;21632;24976;26758
36;2016-06-01 18:49:58;"depart";56;"A";9;13;57;57;22279;25228;26920
36;2016-06-01 18:50:05;"arrive";72;"A";9;14;57;57;22279;25319;26983
36;2016-06-01 18:51:01;"arrive";73;"A";9;15;57;57;22279;26103;27487
36;2016-06-01 18:51:32;"depart";49;"A";9;14;58;58;22962;26568;27766
36;2016-06-01 18:51:55;"arrive";74;"A";9;15;58;58;22962;26890;27973
36;2016-06-01 18:52:34;"depart";59;"A";9;14;59;59;23476;27475;28324
36;2016-06-01 18:54:05;"depart";54;"A";9;13;60;60;24040;28749;29143
36;2016-06-01 18:54:06;"depart";58;"A";9;12;61;61;24543;28762;29152
36;2016-06-01 18:54:51;"arrive";75;"A";9;13;61;61;24543;29302;29557
36;2016-06-01 18:55:04;"arrive";76;"A";9;14;61;61;24543;29471;29674
36;2016-06-01 18:55:50;"arrive";77;"A";9;15;61;61;24543;30115;30088
36;2016-06-01 18:57:38;"depart";55;"A";9;14;62;62;25248;31735;31060
36;2016-06-01 18:58:26;"depart";62;"A";9;13;63;63;25980;32407;31492
36;2016-06-01 18:58:30;"depart";61;"A";9;12;64;64;26708;32459;31528
36;2016-06-01 18:58:43;"depart";53;"A";9;11;65;65;27430;32615;31645
36;2016-06-01 18:58:46;"depart";60;"A";9;10;66;66;28149;32648;31672
36;2016-06-01 18:59:09;"depart";63;"A";9;9;67;67;28837;32878;31879
36;2016-06-01 18:59:36;"arrive";78;"A";9;10;67;67;28837;33121;32122
36;2016-06-01 18:59:40;"arrive";79;"A";9;11;67;67;28837;33161;32158
36;2016-06-01 19:00:23;"depart";68;"A";9;10;68;68;29570;33634;32545
37;2016-06-01 18:00:00;"start";0;"";7;1;0;0;0;0;0
37;2016-06-01 18:01:03;"depart";-5;"I";7;0;1;1;63;63;441
37;2016-06-01 18:01:28;"arrive";1;"A";8;0;1;1;63;63;616
37;2016-06-01 18:02:23;"depart";-1;"I";7;0;1;2;63;63;1056
37;2016-06-01 18:02:34;"arrive";2;"A";8;0;1;2;63;63;1133
37;2016-06-01 18:02:56;"arrive";3;"A";9;0;1;2;63;63;1309
37;2016-06-01 18:03:08;"depart";2;"A";8;0;1;3;63;63;1417
37;2016-06-01 18:03:26;"arrive";4;"A";9;0;1;3;63;63;1561
37;2016-06-01 18:03:33;"arrive";5;"A";9;1;1;3;63;63;1624
37;2016-06-01 18:03:37;"arrive";6;"A";9;2;1;3;63;67;1660
37;2016-06-01 18:03:46;"depart";-8;"I";9;1;2;4;76;85;1741
37;2016-06-01 18:03:48;"depart";1;"A";9;0;3;5;87;87;1759
37;2016-06-01 18:04:04;"arrive";7;"A";9;1;3;5;87;87;1903
37;2016-06-01 18:04:31;"arrive";8;"A";9;2;3;5;87;114;2146
37;2016-06-01 18:04:58;"arrive";9;"A";9;3;3;5;87;168;2389
37;2016-06-01 18:05:58;"depart";-6;"I";9;2;4;6;201;348;2929
37;2016-06-01 18:06:03;"depart";5;"A";9;1;5;7;293;358;2974
37;2016-06-01 18:06:25;"arrive";10;"A";9;2;5;7;293;380;3172
37;2016-06-01 18:06:34;"depart";-7;"I";9;1;6;8;389;398;3253
37;2016-06-01 18:06:35;"depart";-3;"I";9;0;7;9;399;399;3262
37;2016-06-01 18:06:37;"depart";-4;"I";8;0;7;10;399;399;3280
37;2016-06-01 18:07:20;"depart";10;"A";7;0;7;11;399;399;3624
37;2016-06-01 18:07:24;"arrive";11;"A";8;0;7;11;399;399;3652
37;2016-06-01 18:07:31;"arrive";12;"A";9;0;7;11;399;399;3708
37;2016-06-01 18:07:47;"arrive";13;"A";9;1;7;11;399;399;3852
37;2016-06-01 18:07:54;"depart";7;"A";9;0;8;12;406;406;3915
37;2016-06-01 18:08:05;"arrive";14;"A";9;1;8;12;406;406;4014
37;2016-06-01 18:08:38;"depart";-2;"I";9;0;9;13;439;439;4311
37;2016-06-01 18:11:06;"depart";8;"A";8;0;9;14;439;439;5643
37;2016-06-01 18:11:44;"depart";9;"A";7;0;9;15;439;439;5947
37;2016-06-01 18:12:35;"depart";13;"A";6;0;9;16;439;439;6304
37;2016-06-01 18:14:15;"arrive";15;"A";7;0;9;16;439;439;6904
37;2016-06-01 18:15:49;"depart";15;"A";6;0;9;17;439;439;7562
37;2016-06-01 18:15:49;"depart";11;"A";5;0;9;18;439;439;7562
37;2016-06-01 18:16:14;"arrive";16;"A";6;0;9;18;439;439;7687
37;2016-06-01 18:16:28;"arrive";17;"A";7;0;9;18;439;439;7771
37;2016-06-01 18:16:42;"depart";16;"A";6;0;9;19;439;439;7869
37;2016-06-01 18:16:42;"depart";14;"A";5;0;9;20;439;439;7869
37;2016-06-01 18:17:55;"arrive";18;"A";6;0;9;20;439;439;8234
37;2016-06-01 18:19:15;"arrive";19;"A";7;0;9;20;439;439;8714
37;2016-06-01 18:19:46;"depart";18;"A";6;0;9;21;439;439;8931
37;2016-06-01 18:19:52;"arrive";20;"A";7;0;9;21;439;439;8967
37;2016-06-01 18:20:32;"arrive";21;"A";8;0;9;21;439;439;9247
37;2016-06-01 18:20:41;"arrive";22;"A";9;0;9;21;439;439;9319
37;2016-06-01 18:21:03;"depart";17;"A";8;0;9;22;439;439;9517
37;2016-06-01 18:21:08;"depart";6;"A";7;0;9;23;439;439;9557
37;2016-06-01 18:21:24;"depart";4;"A";6;0;9;24;439;439;9669
37;2016-06-01 18:21:25;"depart";19;"A";5;0;9;25;439;439;9675
37;2016-06-01 18:22:36;"depart";21;"A";4;0;9;26;439;439;10030
37;2016-06-01 18:24:10;"depart";3;"A";3;0;9;27;439;439;10406
37;2016-06-01 18:27:16;"depart";12;"A";2;0;9;28;439;439;10964
37;2016-06-01 18:28:27;"depart";22;"A";1;0;9;29;439;439;11106
37;2016-06-01 18:30:16;"arrive";23;"A";2;0;9;29;439;439;11215
37;2016-06-01 18:30:19;"arrive";24;"A";3;0;9;29;439;439;11221
37;2016-06-01 18:30:25;"arrive";25;"A";4;0;9;29;439;439;11239
37;2016-06-01 18:30:58;"arrive";26;"A";5;0;9;29;439;439;11371
37;2016-06-01 18:31:06;"depart";26;"A";4;0;9;30;439;439;11411
37;2016-06-01 18:31:52;"arrive";27;"A";5;0;9;30;439;439;11595
37;2016-06-01 18:32:47;"depart";23;"A";4;0;9;31;439;439;11870
37;2016-06-01 18:34:00;"arrive";28;"A";5;0;9;31;439;439;12162
37;2016-06-01 18:34:28;"depart";20;"A";4;0;9;32;439;439;12302
37;2016-06-01 18:37:03;"depart";25;"A";3;0;9;33;439;439;12922
37;2016-06-01 18:37:48;"depart";28;"A";2;0;9;34;439;439;13057
37;2016-06-01 18:39:05;"depart";27;"A";1;0;9;35;439;439;13211
37;2016-06-01 18:39:52;"arrive";29;"A";2;0;9;35;439;439;13258
37;2016-06-01 18:40:54;"arrive";30;"A";3;0;9;35;439;439;13382
37;2016-06-01 18:41:02;"arrive";31;"A";4;0;9;35;439;439;13406
37;2016-06-01 18:42:37;"arrive";32;"A";5;0;9;35;439;439;13786
37;2016-06-01 18:43:03;"arrive";33;"A";6;0;9;35;439;439;13916
37;2016-06-01 18:43:29;"arrive";34;"A";7;0;9;35;439;439;14072
37;2016-06-01 18:43:40;"arrive";35;"A";8;0;9;35;439;439;14149
37;2016-06-01 18:44:41;"arrive";36;"A";9;0;9;35;439;439;14637
37;2016-06-01 18:44:47;"depart";30;"A";8;0;9;36;439;439;14691
37;2016-06-01 18:46:10;"depart";33;"A";7;0;9;37;439;439;15355
37;2016-06-01 18:46:35;"depart";24;"A";6;0;9;38;439;439;15530
37;2016-06-01 18:48:04;"depart";36;"A";5;0;9;39;439;439;16064
37;2016-06-01 18:48:15;"depart";34;"A";4;0;9;40;439;439;16119
37;2016-06-01 18:48:23;"arrive";37;"A";5;0;9;40;439;439;16151
37;2016-06-01 18:49:21;"arrive";38;"A";6;0;9;40;439;439;16441
37;2016-06-01 18:49:42;"arrive";39;"A";7;0;9;40;439;439;16567
37;2016-06-01 18:49:49;"arrive";40;"A";8;0;9;40;439;439;16616
37;2016-06-01 18:50:04;"arrive";41;"A";9;0;9;40;439;439;16736
37;2016-06-01 18:50:22;"arrive";42;"A";9;1;9;40;439;439;16898
37;2016-06-01 18:50:30;"arrive";43;"AP";9;2;9;40;439;447;16970
37;2016-06-01 18:50:41;"depart";37;"A";9;1;10;41;450;469;17069
37;2016-06-01 18:50:41;"arrive";44;"A";9;2;10;41;450;469;17069
37;2016-06-01 18:50:57;"depart";29;"A";9;1;11;42;485;501;17213
37;2016-06-01 18:51:22;"depart";40;"A";9;0;12;43;526;526;17438
37;2016-06-01 18:52:33;"arrive";45;"A";9;1;12;43;526;526;18077
37;2016-06-01 18:52:39;"arrive";46;"A";9;2;12;43;526;532;18131
37;2016-06-01 18:53:19;"depart";35;"A";9;1;13;44;572;612;18491
37;2016-06-01 18:53:36;"arrive";47;"A";9;2;13;44;572;629;18644
37;2016-06-01 18:53:44;"arrive";48;"A";9;3;13;44;572;645;18716
37;2016-06-01 18:54:43;"arrive";49;"A";9;4;13;44;572;822;19247
37;2016-06-01 18:55:01;"depart";43;"AP";9;3;14;45;714;894;19409
37;2016-06-01 18:55:30;"arrive";50;"A";9;4;14;45;714;981;19670
37;2016-06-01 18:55:39;"arrive";51;"A";9;5;14;45;714;1017;19751
37;2016-06-01 18:57:36;"depart";38;"A";9;4;15;46;954;1602;20804
37;2016-06-01 18:57:42;"arrive";52;"A";9;5;15;46;954;1626;20858
37;2016-06-01 18:58:03;"arrive";53;"A";9;6;15;46;954;1731;21047
37;2016-06-01 18:58:21;"arrive";54;"A";9;7;15;46;954;1839;21209
37;2016-06-01 18:58:42;"depart";44;"A";9;6;16;47;1252;1986;21398
37;2016-06-01 18:58:53;"depart";31;"A";9;5;17;48;1502;2052;21497
37;2016-06-01 18:59:13;"depart";41;"A";9;4;18;49;1725;2152;21677
37;2016-06-01 18:59:27;"depart";45;"A";9;3;19;50;1953;2208;21803
37;2016-06-01 18:59:42;"arrive";55;"A";9;4;19;50;1953;2253;21938
37;2016-06-01 19:00:16;"depart";32;"A";9;3;20;51;2107;2389;22244
38;2016-06-01 18:00:00;"start";0;"";7;1;0;0;0;0;0
38;2016-06-01 18:00:04;"arrive";1;"A";8;1;0;0;0;4;28
38;2016-06-01 18:01:55;"depart";-3;"I";8;0;1;1;115;115;916
38;2016-06-01 18:02:04;"depart";-4;"I";7;0;1;2;115;115;988
38;2016-06-01 18:02:55;"depart";-6;"I";6;0;1;3;115;115;1345
38;2016-06-01 18:03:16;"depart";-1;"I";5;0;1;4;115;115;1471
38;2016-06-01 18:04:57;"arrive";2;"A";6;0;1;4;115;115;1976
38;2016-06-01 18:05:51;"depart";-8;"I";5;0;1;5;115;115;2300
38;2016-06-01 18:06:42;"arrive";3;"A";6;0;1;5;115;115;2555
38;2016-06-01 18:07:01;"arrive";4;"A";7;0;1;5;115;115;2669
38;2016-06-01 18:07:02;"depart";-7;"I";6;0;1;6;115;115;2676
38;2016-06-01 18:07:31;"arrive";5;"A";7;0;1;6;115;115;2850
38;2016-06-01 18:07:46;"arrive";6;"A";8;0;1;6;115;115;2955
38;2016-06-01 18:08:03;"arrive";7;"A";9;0;1;6;115;115;3091
38;2016-06-01 18:08:30;"arrive";8;"A";9;1;1;6;115;115;3334
38;2016-06-01 18:08:40;"depart";1;"A";9;0;2;7;125;125;3424
38;2016-06-01 18:08:45;"arrive";9;"A";9;1;2;7;125;125;3469
38;2016-06-01 18:09:40;"depart";6;"A";9;0;3;8;180;180;3964
38;2016-06-01 18:09:49;"depart";5;"A";8;0;3;9;180;180;4045
38;2016-06-01 18:09:53;"depart";7;"A";7;0;3;10;180;180;4077
38;2016-06-01 18:10:06;"arrive";10;"A";8;0;3;10;180;180;4168
38;2016-06-01 18:10:54;"depart";4;"A";7;0;3;11;180;180;4552
38;2016-06-01 18:11:31;"depart";-5;"I";6;0;3;12;180;180;4811
38;2016-06-01 18:11:40;"depart";2;"A";5;0;3;13;180;180;4865
38;2016-06-01 18:11:43;"depart";9;"A";4;0;3;14;180;180;4880
38;2016-06-01 18:14:19;"depart";8;"A";3;0;3;15;180;180;5504
